timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
181583160,-0.006964163,-0.010389154,-0.03729747,0.02853398,-0.018327197,-0.03405445,-0.9988445
181615945,0.008807996,-0.049763747,0.0048679514,0.028139472,-0.019016339,-0.034315675,-0.99883384
181648047,0.14352486,-0.07483824,0.02915919,0.027778534,-0.019591369,-0.034750875,-0.99881774
181679966,-0.01114837,-0.04924081,0.010886859,0.02741001,-0.020025792,-0.034289334,-0.9988353
181712144,-0.053796593,-0.011226754,-0.015507025,0.02711542,-0.020357316,-0.034469552,-0.9988304
181743997,-0.1113994,0.01605316,-0.03081725,0.026847076,-0.02065666,-0.033657447,-0.9988592
181775942,0.016229194,0.012507944,-0.007959334,0.026756383,-0.020892004,-0.03429484,-0.99883515
181808062,0.031812567,-0.018448297,0.028017497,0.026771521,-0.021093687,-0.03424711,-0.99883205
181840063,0.048075035,-0.0400879,0.05515477,0.026853966,-0.021262165,-0.033817627,-0.998841
181871925,-0.07126285,-0.027194943,0.042700734,0.02697238,-0.021337789,-0.033191063,-0.99885714
181903926,-0.058697883,0.0060626604,0.017743284,0.027137816,-0.021309458,-0.03220772,-0.99888545
181931999,0.02847441,-0.030145418,0.06191681,0.02742846,-0.021317761,-0.032016885,-0.9988835
181964093,-0.06501833,0.0011468674,0.032559846,0.027715707,-0.021208456,-0.03106555,-0.9989079
181996878,-0.09345211,0.051954795,0.008036074,0.028086167,-0.020996226,-0.029803708,-0.9989405
182028804,-0.17273763,0.04844544,0.027900504,0.028569497,-0.020754982,-0.029062463,-0.99895364
182060792,0.05337316,0.0062119453,0.07035408,0.029114543,-0.020482255,-0.028005261,-0.9989738
182092815,0.06404447,-0.010845033,0.08758324,0.029775038,-0.020083683,-0.027756257,-0.9989694
182120724,0.101834245,0.017048372,0.07490081,0.030401824,-0.019661989,-0.028249674,-0.998945
182152923,0.08291855,-0.005484284,0.09908828,0.03125575,-0.01923765,-0.028621351,-0.9989164
182184773,0.011506389,9.1930444e-05,0.08710346,0.032149136,-0.018790899,-0.02899283,-0.9988858
182216778,0.010132931,0.036287926,0.05697893,0.033051208,-0.018279374,-0.028812338,-0.9988711
182248936,-0.1444358,0.07156735,0.034525864,0.033927076,-0.017739765,-0.0281998,-0.9988689
182280730,-0.013157324,0.05264022,0.054958075,0.034880113,-0.017236706,-0.02835053,-0.99884063
182312789,0.07859849,0.012899261,0.08606843,0.035820592,-0.01686591,-0.027915439,-0.9988259
182344894,0.14953119,-0.027913583,0.10432121,0.03681688,-0.016538152,-0.02894897,-0.99876577
182372794,0.1328634,0.005955812,0.07015342,0.03754634,-0.016346388,-0.030058868,-0.99870896
182405609,0.15498011,-0.043952506,0.10009084,0.03851053,-0.016325967,-0.032378543,-0.9986
182437681,0.2180501,-0.031808782,0.07864215,0.039215386,-0.016400415,-0.034398552,-0.99850386
182469527,0.16856182,-0.010541664,0.04533645,0.039889496,-0.016317852,-0.037730422,-0.9983582
182501590,0.19476089,0.023242645,0.018505022,0.040411934,-0.016169596,-0.041104764,-0.9982063
182533654,0.20683879,0.04107287,0.0046583214,0.040938083,-0.015783865,-0.045225095,-0.9980129
182565542,0.30431214,0.07245525,0.00709001,0.041358367,-0.015227229,-0.04953659,-0.9977995
182593650,0.24098766,0.048580974,0.027637806,0.041802865,-0.014499874,-0.053486694,-0.9975878
182625651,0.35824257,0.0716917,0.012631946,0.04220826,-0.013406169,-0.058750417,-0.9972899
182657601,0.27738568,0.09625287,0.0033741498,0.042650323,-0.0120725725,-0.06414696,-0.9969556
182689611,0.24220282,0.097052105,-0.0017072735,0.043058082,-0.010738536,-0.069411576,-0.99660057
182721570,0.33913392,0.1102714,-0.00020520017,0.04349268,-0.0092649115,-0.074551925,-0.99622524
182753531,0.3640831,0.1130749,0.011758659,0.04406546,-0.0076946253,-0.08092772,-0.9957157
182785637,0.44429788,0.1041827,0.020979071,0.04476385,-0.006148861,-0.08804418,-0.9950913
182814555,0.39514348,0.09073457,0.045483842,0.045565598,-0.0048218435,-0.094672196,-0.9944535
182846371,0.43802345,0.086544275,0.055653885,0.046556886,-0.0033831801,-0.102030985,-0.9936855
182878415,0.48146775,0.08468507,0.06835636,0.04778935,-0.0019983542,-0.10945428,-0.9928404
182910462,0.45778486,0.08145612,0.08373889,0.049253866,-0.0007253907,-0.11724336,-0.9918808
182942337,0.42830628,0.07844103,0.100235015,0.050988317,0.00044166544,-0.12459396,-0.9908968
182974435,0.42667857,0.07800855,0.11469891,0.052967012,0.0016013435,-0.13230208,-0.98979205
183006491,0.39070594,0.07851054,0.13036376,0.055179708,0.0026973553,-0.13949807,-0.9886801
183034418,0.55575246,0.024548125,0.20874967,0.057420865,0.003598834,-0.14598915,-0.98761183
183066587,0.5110548,0.02373345,0.22457844,0.060193487,0.0045829653,-0.153747,-0.98626447
183098455,0.47050813,0.03144292,0.24504232,0.06329478,0.005600531,-0.16080366,-0.9849389
183130399,0.48434517,0.034108005,0.25496835,0.06662348,0.006527654,-0.16710114,-0.9836646
183162371,0.4211512,0.040858403,0.27019793,0.07023626,0.007552688,-0.17376652,-0.98225003
183195195,0.36073726,0.052034743,0.27097672,0.07413484,0.008502529,-0.17934376,-0.98095244
183227233,0.37277627,0.07728947,0.27543437,0.07826029,0.009586689,-0.18508798,-0.979554
183259231,0.37549227,0.09646837,0.28569373,0.08262724,0.010866646,-0.19108383,-0.97802955
183291134,0.3184472,0.11900253,0.2846755,0.087216616,0.012320541,-0.19644883,-0.97654974
183323208,0.29883018,0.13216546,0.2878888,0.091984555,0.013823876,-0.20120819,-0.9751221
183355370,0.26826602,0.15941492,0.2875542,0.096965775,0.015602161,-0.20649925,-0.97350514
183387193,0.29289353,0.17535819,0.28757676,0.10210139,0.017417844,-0.21134506,-0.97190803
183419139,0.15555498,0.18467782,0.28736812,0.107407995,0.019224279,-0.21533489,-0.97042507
183451150,0.2305128,0.19921845,0.2903956,0.11279878,0.021123521,-0.21918935,-0.9689099
183479160,0.2635903,0.15404251,0.34255183,0.11767489,0.022757981,-0.22245067,-0.96754867
183511162,0.19394046,0.17040549,0.3332913,0.12327031,0.024749529,-0.22589032,-0.9660049
183543249,0.21812293,0.19901364,0.32458374,0.12899075,0.026837142,-0.22907898,-0.9644501
183576013,0.17830744,0.2312754,0.3096713,0.1349817,0.029204134,-0.23263907,-0.96270776
183608022,0.18438321,0.24222031,0.31679532,0.14094022,0.031540565,-0.23553093,-0.9610756
183640058,0.1965171,0.24923873,0.32627818,0.14700346,0.03400274,-0.23839715,-0.9593751
183668076,0.13540938,0.24082556,0.33387992,0.15238321,0.03623185,-0.2408414,-0.95784235
183700195,0.087958984,0.25699744,0.32089835,0.15852675,0.038874216,-0.24310072,-0.9561696
183731974,0.15240966,0.27603397,0.3211999,0.16474111,0.04152307,-0.2451807,-0.9544751
183764021,0.086169615,0.27824068,0.3278664,0.17106785,0.04424578,-0.24714129,-0.9527325
183795924,0.13394146,0.27447748,0.3456887,0.17745337,0.046962872,-0.24848549,-0.95108354
183828069,0.07578115,0.26235116,0.36312523,0.18389386,0.049711026,-0.24927115,-0.94951344
183860042,0.17306498,0.25412163,0.38285214,0.19040294,0.052735295,-0.2501278,-0.9478407
183891994,0.071591645,0.25955072,0.3899284,0.1968876,0.05575881,-0.25047556,-0.9462496
183919983,0.10925992,0.31233436,0.34553385,0.2026087,0.058681604,-0.25070792,-0.9448025
183952232,0.006197407,0.2955039,0.36468267,0.20920126,0.06184057,-0.25057667,-0.9431977
183984726,-0.014627881,0.2656258,0.38657045,0.21601257,0.06493416,-0.24938436,-0.9417695
184016788,0.0383126,0.27601156,0.37505975,0.22260872,0.06797925,-0.24851048,-0.9402482
184048856,-0.040710527,0.29520637,0.35416874,0.22918913,0.07116164,-0.24818084,-0.9385173
184080754,-0.03207068,0.32630137,0.3330783,0.2358373,0.07439501,-0.24756655,-0.9367802
184112985,-0.06933034,0.34689984,0.32236883,0.2424782,0.077695996,-0.24706632,-0.9349471
184144803,-0.03134519,0.34359488,0.3328672,0.2491434,0.080945626,-0.24609628,-0.9331731
184176767,0.0059891623,0.31967187,0.35275775,0.25581887,0.08416418,-0.2448434,-0.93141013
184209590,0.021405997,0.29069752,0.38749695,0.26263973,0.08762626,-0.24398483,-0.92941564
184241554,-0.06170725,0.29694033,0.37480834,0.26932105,0.0906582,-0.2415358,-0.9278512
184273599,-0.082844056,0.31799564,0.34748715,0.2759245,0.09404281,-0.2401409,-0.92593414
184301531,0.004980031,0.29222834,0.38480595,0.28169706,0.09691732,-0.23874924,-0.9242579
184333724,-0.10309298,0.29608762,0.3590629,0.2882478,0.100084335,-0.23676094,-0.9224102
184365603,-0.15638864,0.32078907,0.32522783,0.29472986,0.10304574,-0.23433511,-0.92065364
184397593,-0.17559993,0.33442226,0.3054857,0.30111286,0.10589377,-0.2320023,-0.9188539
184429707,-0.14902015,0.3271902,0.30750388,0.30743098,0.1086369,-0.22977145,-0.9170002
184461628,-0.12853566,0.27446246,0.33225095,0.31369323,0.11084435,-0.22700661,-0.9153022
184493660,-0.07523345,0.22867882,0.36234948,0.31987193,0.11282519,-0.22432807,-0.91358054
184525704,-0.14320645,0.2087855,0.35404035,0.32599977,0.1143444,-0.22111358,-0.91200787
184553686,-0.087900676,0.20461376,0.34847,0.33124548,0.11554933,-0.21851209,-0.9105918
184585617,-0.12115297,0.17896889,0.35782433,0.3371599,0.116653815,-0.21570764,-0.90894747
184617597,-0.11909105,0.18013318,0.33708414,0.34296945,0.11784226,-0.21336026,-0.9071728
184649525,-0.23978935,0.21407273,0.29665533,0.34870338,0.11879205,-0.21066833,-0.90549064
184682347,-0.22190514,0.21581583,0.28797403,0.35452047,0.11951911,-0.20754568,-0.90385574
184714388,-0.07869179,0.1757913,0.32007337,0.3601629,0.1200817,-0.20461555,-0.90221703
184742409,-0.22663447,0.20417354,0.28058898,0.3649486,0.120643534,-0.20234925,-0.90072894
184774534,-0.121545084,0.1722181,0.30497345,0.3704018,0.121046536,-0.19945958,-0.89909184
184806375,-0.110541664,0.1395003,0.33152354,0.3757444,0.12162046,-0.19708985,-0.89731836
184838356,-0.1131007,0.13556254,0.32512018,0.38097513,0.122214764,-0.19469349,-0.89555347
184870416,-0.1741032,0.16339017,0.28705317,0.38613075,0.12273114,-0.19183718,-0.89388955
184902368,-0.23214945,0.19831067,0.2522043,0.39112788,0.12337431,-0.18908606,-0.8922131
184934491,-0.15634814,0.20992865,0.2461174,0.39601123,0.12414288,-0.18648435,-0.8904984
184966453,-0.1502665,0.19093476,0.26718685,0.40087852,0.124910995,-0.18372054,-0.888786
184994390,-0.11213624,0.21776932,0.23437361,0.40496686,0.12594207,-0.1819132,-0.88715726
185026571,-0.1659456,0.21045798,0.2360557,0.4096236,0.12684502,-0.17917944,-0.8854455
185059226,-0.012120131,0.16183548,0.27747223,0.4142337,0.12812594,-0.17722552,-0.88350743
185091189,-0.000957927,0.15488282,0.280905,0.4185584,0.12957652,-0.17554426,-0.88159114
185123255,-0.06481168,0.16427994,0.2463339,0.4226853,0.13101554,-0.17383796,-0.8797457
185155299,-0.063857526,0.18859673,0.21287198,0.4266274,0.13265903,-0.17236112,-0.8778852
185183158,0.004050543,0.15262388,0.25171626,0.42998263,0.13417564,-0.17138144,-0.8762079
185215190,-0.06447576,0.16676986,0.22437815,0.43369016,0.1358545,-0.16994259,-0.8744003
185247200,-0.055781774,0.18657133,0.19337791,0.43727693,0.137586,-0.1684651,-0.87262744
185279284,-0.07775766,0.21054144,0.16751322,0.44077262,0.13942032,-0.1671576,-0.8708271
185311140,-0.11987745,0.21379076,0.15977246,0.44429222,0.14089088,-0.1651364,-0.8691859
185343198,-0.07972108,0.20679875,0.17125064,0.44771326,0.14253771,-0.1635452,-0.86746114
185375243,-0.050925672,0.17416868,0.20030323,0.4512607,0.14368244,-0.1611142,-0.8658877
185407218,0.020377807,0.14711244,0.2238003,0.45461363,0.14537542,-0.16003442,-0.8640495
185436147,-0.042277932,0.17857814,0.18358769,0.45765242,0.14659475,-0.15853949,-0.8625135
185468119,0.053965036,0.13724878,0.21228226,0.4609481,0.1481324,-0.15781789,-0.8606261
185500038,0.04896704,0.10226705,0.23618904,0.4642717,0.14928919,-0.1569663,-0.8587934
185531985,0.026096052,0.0846864,0.23976976,0.46754405,0.15032041,-0.15640084,-0.85693944
185563976,-0.0073367096,0.07201097,0.2280027,0.4707774,0.15117909,-0.15608232,-0.8550742
185596115,-0.028287986,0.07438719,0.21197927,0.4740076,0.151764,-0.15578258,-0.85323876
185628067,-0.067265294,0.07753264,0.19340439,0.4772485,0.15203503,-0.15553066,-0.851428
185660102,-0.07728731,0.07070401,0.1885968,0.48050043,0.15217268,-0.15555882,-0.84956723
185691988,-0.085223734,0.06540583,0.19343649,0.4838199,0.15188015,-0.15544045,-0.8477554
185723987,-0.011406285,0.040496074,0.21134461,0.48720142,0.15137963,-0.15539663,-0.8459143
185755971,-0.005926789,0.015279336,0.23721747,0.49058372,0.15082742,-0.15567239,-0.84400535
185788192,0.06373172,-0.011898604,0.26328856,0.49400842,0.15013537,-0.15602678,-0.8420635
185816792,-0.0054489826,0.025204258,0.22233464,0.4970403,0.14964688,-0.15665627,-0.84024745
185848939,0.051594406,0.0022615565,0.2513205,0.50045335,0.1491985,-0.157792,-0.83808595
185880761,0.036168043,-0.020293443,0.27740815,0.50398767,0.14839697,-0.1585346,-0.83596754
185912814,0.06052966,-0.031772792,0.2978222,0.50751346,0.14801764,-0.15986972,-0.8336441
185944811,0.102570094,-0.030397527,0.30656093,0.5111926,0.14738248,-0.16068342,-0.83134925
185976744,-0.012815093,-0.018367851,0.29871792,0.51505065,0.14637107,-0.16067746,-0.8291448
186008781,0.026166381,0.0026897914,0.29030022,0.51886433,0.14591265,-0.16132696,-0.8267183
186040760,-0.111030884,0.020426858,0.26992163,0.52282846,0.14508434,-0.16126278,-0.8243757
186068776,0.05853988,-0.004939408,0.323001,0.5263205,0.14459382,-0.16156353,-0.82217795
186101137,-0.080040544,0.008504987,0.31576195,0.5304481,0.14386618,-0.16127777,-0.8197053
186132779,-0.040775158,0.027647233,0.30285594,0.5345901,0.1432423,-0.16118672,-0.8171376
186165542,-0.12623878,0.05933751,0.27612245,0.5390379,0.14213431,-0.15998416,-0.8146418
186197529,-0.18244518,0.09316823,0.26921454,0.54341763,0.14136977,-0.15927985,-0.8119987
186229548,-0.14409205,0.08813128,0.28727657,0.54806083,0.1399644,-0.15749435,-0.80946577
186261569,-0.14269252,0.07222274,0.3267093,0.55281514,0.13884725,-0.1560138,-0.80670726
186289700,-0.20807011,0.11058725,0.29002765,0.5570933,0.13757297,-0.15393107,-0.8043793
186321603,-0.20223455,0.11767543,0.30930158,0.56206363,0.1362534,-0.1517032,-0.8015646
186353599,-0.14229743,0.0953816,0.33936197,0.56705815,0.13511866,-0.14957073,-0.79863423
186385683,-0.123859435,0.09181822,0.36485523,0.5721514,0.1341561,-0.14721173,-0.7955965
186417575,-0.10632737,0.10515317,0.37348408,0.57727736,0.13332546,-0.14464515,-0.792498
186449623,-0.09661293,0.11814658,0.35764757,0.58229864,0.13310134,-0.14233351,-0.78927416
186481617,-0.1005297,0.18009166,0.33054763,0.5872285,0.13350818,-0.14014544,-0.7859374
186513542,-0.14278305,0.21318285,0.30027887,0.59204626,0.13423043,-0.13780576,-0.78260666
186541531,0.004767764,0.19739418,0.3463819,0.59616196,0.13566037,-0.13614467,-0.7795202
186574437,-0.035429012,0.24754824,0.30706728,0.6008873,0.13742349,-0.133589,-0.77601767
186606404,-0.017091462,0.2835422,0.28585994,0.60532975,0.14004248,-0.13152367,-0.77244127
186638450,-0.07442402,0.32342726,0.2600345,0.6096853,0.14287277,-0.12898758,-0.7689171
186670368,-0.044767495,0.34262598,0.2514634,0.61390907,0.1461483,-0.12633665,-0.7653728
186702326,-0.03655786,0.36229306,0.24589212,0.61793786,0.1500759,-0.12389151,-0.7617617
186730329,0.0814917,0.3581335,0.27896228,0.6213857,0.15370007,-0.12149102,-0.7586146
186762553,0.04206626,0.38792786,0.25654745,0.6252202,0.15816015,-0.11844974,-0.7550198
186794413,0.047636952,0.42358637,0.23472635,0.628968,0.16259311,-0.11501111,-0.7514886
186826394,-0.008514223,0.43516338,0.20992425,0.63262117,0.16722181,-0.1114886,-0.747929
186858412,-0.018653147,0.4583726,0.19343264,0.6361997,0.17189296,-0.10781165,-0.74436516
186890441,-0.060788877,0.45802835,0.18873152,0.6397021,0.17651746,-0.10401198,-0.7408133
186922475,-0.046647284,0.4489107,0.19522007,0.6432124,0.18103608,-0.09999343,-0.737228
186951206,0.023027025,0.40559235,0.24694528,0.64631325,0.18512598,-0.096551985,-0.73395187
186983214,0.02387876,0.3940883,0.24922788,0.6497427,0.18935995,-0.09249237,-0.73035777
187015273,0.007536803,0.39257008,0.2341145,0.6531195,0.19340193,-0.088496365,-0.7267731
187047196,-0.00893573,0.3869202,0.21614681,0.6564376,0.19727057,-0.08477221,-0.7231789
187079136,-0.016564988,0.37758827,0.20041345,0.6596888,0.20101966,-0.08143035,-0.719563
187111230,-0.061097246,0.35795808,0.19347453,0.6628832,0.20443961,-0.07839973,-0.7159915
187143186,-0.091255836,0.32000846,0.20241559,0.66608286,0.20743012,-0.075489715,-0.712466
187175265,-0.07391838,0.27843222,0.22259466,0.6692291,0.21015252,-0.07296855,-0.70897394
187203658,-0.02242139,0.25204,0.24455088,0.6720173,0.21207339,-0.07065003,-0.7059932
187235204,-0.0629106,0.25675544,0.22517627,0.67520756,0.21406399,-0.06806908,-0.7025938
187267169,-0.11091717,0.2572835,0.2136786,0.6785403,0.21542911,-0.06524823,-0.69922537
187300068,-0.09565617,0.26451764,0.21366417,0.68188393,0.21716183,-0.06281502,-0.6956504
187332041,-0.14470546,0.25061104,0.21727414,0.68521535,0.21857171,-0.060275793,-0.6921512
187363930,-0.13474458,0.22739455,0.23230821,0.68861556,0.21978357,-0.057722308,-0.68860143
187392090,-0.0462641,0.18728483,0.28688622,0.6916348,0.22062859,-0.055606563,-0.68547237
187424100,-0.08428757,0.17112854,0.27204916,0.6950536,0.22148484,-0.053281706,-0.6819136
187456047,-0.11865458,0.14783463,0.2528255,0.6985759,0.2214871,-0.050999492,-0.6784794
187488037,-0.16596821,0.10339905,0.2444449,0.7021005,0.22092766,-0.049388696,-0.67513454
187520037,-0.18820694,0.036989704,0.2412417,0.7056873,0.21951215,-0.048226263,-0.6719332
187551945,-0.20934413,-0.0454153,0.25440037,0.7092391,0.217328,-0.047920987,-0.66891855
187584001,-0.17482089,-0.14559546,0.26971593,0.71272826,0.2141511,-0.04845605,-0.66619056
187615949,-0.15252309,-0.24684198,0.28703815,0.71608293,0.2101601,-0.05014472,-0.66373456
187643926,-0.091673225,-0.30798,0.26899388,0.7187908,0.2062115,-0.052662726,-0.66184837
187676161,-0.139325,-0.37197652,0.24216187,0.72176874,0.20080347,-0.056461383,-0.65995455
187708823,-0.14384305,-0.45770553,0.23154284,0.7246178,0.19430308,-0.061270475,-0.6583475
