timestamp,alt_max,landed,freefall,ground_contact
113193582,1049.8779,0,0,0
113236067,1049.8646,0,0,0
113277555,1049.851,0,0,0
113319057,1049.8357,0,0,0
113361429,1049.8202,0,0,0
113403059,1049.8008,0,0,0
113445068,1049.7805,0,0,0
113486484,1049.7572,0,0,0
113527128,1049.7368,0,0,0
113569063,1049.717,0,0,0
113612351,1049.697,0,0,0
113653056,1049.6788,0,0,0
113695070,1049.6628,0,0,0
113737057,1049.6501,0,0,0
113777061,1049.6385,0,0,0
113819346,1049.6279,0,0,0
113861059,1049.6187,0,0,0
113903338,1049.6084,0,0,0
113945053,1049.5995,0,0,0
113987328,1049.5928,0,0,0
114029059,1049.5913,0,0,0
114071951,1049.592,0,0,0
114112067,1049.5933,0,0,0
114152618,1049.5957,0,0,0
114193069,1049.5974,0,0,0
114233057,1049.5983,0,0,0
114276114,1049.5975,0,0,0
114316172,1049.5963,0,0,0
114358642,1049.592,0,0,0
114399073,1049.5898,0,0,0
114442173,1049.5883,0,0,0
114483057,1049.5823,0,0,0
114525219,1049.5721,0,0,0
114567063,1049.566,0,0,0
114610716,1049.5555,0,0,0
114651067,1049.5463,0,0,0
114693360,1049.5337,0,0,0
114734057,1049.5226,0,0,0
114775084,1049.5089,0,0,0
114817623,1049.4894,0,0,0
114859057,1049.4705,0,0,0
114901638,1049.4495,0,0,0
114943069,1049.4321,0,0,0
114985588,1049.4141,0,0,0
115027059,1049.3961,0,0,0
115069057,1049.3733,0,0,0
115110554,1049.3517,0,0,0
115151074,1049.3319,0,0,0
115193057,1049.3131,0,0,0
115236150,1049.2906,0,0,0
115277059,1049.2727,0,0,0
115319072,1049.2549,0,0,0
115361159,1049.2441,0,0,0
115403113,1049.2311,0,0,0
115443272,1049.221,0,0,0
115485214,1049.2097,0,0,0
115527271,1049.1985,0,0,0
115569062,1049.1907,0,0,0
115611428,1049.1855,0,0,0
115652222,1049.1813,0,0,0
115694057,1049.181,0,0,0
115737177,1049.1777,0,0,0
115778072,1049.1772,0,0,0
115820408,1049.1788,0,0,0
115862057,1049.1802,0,0,0
115906154,1049.1805,0,0,0
115949061,1049.1755,0,0,0
115990199,1049.1703,0,0,0
116034067,1049.1655,0,0,0
116076930,1049.156,0,0,0
116118060,1049.1455,0,0,0
116159090,1049.1277,0,0,0
116199063,1049.1077,0,0,0
116241950,1049.077,0,0,0
116283053,1049.0481,0,0,0
116325588,1049.0128,0,0,0
116367060,1048.9824,0,0,0
116411456,1048.9457,0,0,0
116452070,1048.9172,0,0,0
116494180,1048.8828,0,0,0
116536057,1048.8542,0,0,0
116579491,1048.8212,0,0,0
116620057,1048.7948,0,0,0
116663389,1048.7626,0,0,0
116704060,1048.7319,0,0,0
116745071,1048.7018,0,0,0
116787140,1048.6699,0,0,0
116828060,1048.6436,0,0,0
116870382,1048.6119,0,0,0
116912057,1048.5834,0,0,0
116954400,1048.5519,0,0,0
116996057,1048.5236,0,0,0
117038473,1048.4868,0,0,0
117081142,1048.4463,0,0,0
117123269,1048.4089,0,0,0
117164086,1048.3704,0,0,0
117206102,1048.3362,0,0,0
117246057,1048.3024,0,0,0
117287399,1048.266,0,0,0
117329059,1048.2345,0,0,0
117371442,1048.2003,0,0,0
117411874,1048.1721,0,0,0
117453505,1048.145,0,0,0
117494059,1048.1172,0,0,0
117534118,1048.0897,0,0,0
117576052,1048.0646,0,0,0
117616059,1048.046,0,0,0
117657837,1048.0281,0,0,0
117698063,1048.0104,0,0,0
117739057,1047.9943,0,0,0
117780996,1047.9775,0,0,0
117822057,1047.9602,0,0,0
117864477,1047.9375,0,0,0
117907182,1047.9121,0,0,0
117949071,1047.8784,0,0,0
117991064,1047.8501,0,0,0
118033067,1047.817,0,0,0
118074057,1047.7778,0,0,0
118115803,1047.7332,0,0,0
118156061,1047.6887,0,0,0
118198063,1047.6359,0,0,0
118240057,1047.5869,0,0,0
118283621,1047.5272,0,0,0
118324060,1047.4745,0,0,0
118366270,1047.4148,0,0,0
118407057,1047.361,0,0,0
118449057,1047.3088,0,0,0
118491057,1047.2545,0,0,0
118532057,1047.2075,0,0,0
118574390,1047.1581,0,0,0
118616061,1047.1141,0,0,0
118658520,1047.0654,0,0,0
118700914,1047.0232,0,0,0
118742084,1046.9874,0,0,0
118785015,1046.9517,0,0,0
118826057,1046.9205,0,0,0
118868116,1046.8822,0,0,0
118910057,1046.8495,0,0,0
118951610,1046.8159,0,0,0
118992057,1046.7866,0,0,0
119033067,1046.7573,0,0,0
119076291,1046.7249,0,0,0
119116067,1046.6943,0,0,0
119158156,1046.6616,0,0,0
119202057,1046.629,0,0,0
119244213,1046.5969,0,0,0
119286059,1046.5684,0,0,0
119328204,1046.5363,0,0,0
119369105,1046.5111,0,0,0
119410997,1046.4869,0,0,0
119452699,1046.4586,0,0,0
119493413,1046.4288,0,0,0
119535060,1046.4028,0,0,0
119578733,1046.3783,0,0,0
119619057,1046.3547,0,0,0
119662840,1046.3235,0,0,0
119703067,1046.2968,0,0,0
119745269,1046.2662,0,0,0
119786057,1046.2367,0,0,0
119827059,1046.2076,0,0,0
119868118,1046.1769,0,0,0
119909772,1046.1423,0,0,0
119950335,1046.1061,0,0,0
119992057,1046.0715,0,0,0
120035457,1046.0293,0,0,0
120076057,1045.989,0,0,0
120117060,1045.9497,0,0,0
120159097,1045.9022,0,0,0
120200057,1045.8601,0,0,0
120242445,1045.8096,0,0,0
120284057,1045.7651,0,0,0
120326393,1045.7141,0,0,0
120368064,1045.6669,0,0,0
120410492,1045.612,0,0,0
120453859,1045.5598,0,0,0
120494057,1045.5088,0,0,0
120537142,1045.4521,0,0,0
120578079,1045.404,0,0,0
120620068,1045.3531,0,0,0
120662068,1045.305,0,0,0
120705185,1045.2487,0,0,0
120746053,1045.1979,0,0,0
120790280,1045.143,0,0,0
120834149,1045.0918,0,0,0
120875968,1045.0396,0,0,0
120916067,1044.9946,0,0,0
120957838,1044.952,0,0,0
120999956,1044.907,0,0,0
121041265,1044.8654,0,0,0
121082057,1044.8265,0,0,0
121123057,1044.7886,0,0,0
121165063,1044.7462,0,0,0
121206057,1044.7114,0,0,0
121248924,1044.6759,0,0,0
121290060,1044.6428,0,0,0
121331059,1044.6077,0,0,0
121372885,1044.573,0,0,0
121415448,1044.5443,0,0,0
121456077,1044.5135,0,0,0
121498334,1044.4792,0,0,0
121540057,1044.4504,0,0,0
121583442,1044.4209,0,0,0
121624079,1044.3909,0,0,0
121666076,1044.3601,0,0,0
121708062,1044.3319,0,0,0
121751160,1044.3018,0,0,0
121793068,1044.2703,0,0,0
121836279,1044.2314,0,0,0
121877057,1044.1948,0,0,0
121919075,1044.1548,0,0,0
121961061,1044.1187,0,0,0
122004427,1044.0806,0,0,0
122044057,1044.044,0,0,0
122085010,1044.0089,0,0,0
122126059,1043.9723,0,0,0
122168079,1043.9303,0,0,0
122210059,1043.8922,0,0,0
122251652,1043.8522,0,0,0
122292064,1043.8147,0,0,0
122334074,1043.7772,0,0,0
122376057,1043.7388,0,0,0
122417060,1043.7053,0,0,0
122458066,1043.6715,0,0,0
122502082,1043.6304,0,0,0
122545063,1043.5916,0,0,0
122586067,1043.5555,0,0,0
122628135,1043.5175,0,0,0
122670057,1043.4841,0,0,0
122713059,1043.4489,0,0,0
122754061,1043.418,0,0,0
122797086,1043.3816,0,0,0
122838059,1043.3507,0,0,0
122879056,1043.3138,0,0,0
122920733,1043.28,0,0,0
122962631,1043.2474,0,0,0
123003067,1043.216,0,0,0
123045975,1043.1763,0,0,0
123086057,1043.1387,0,0,0
123127053,1043.1024,0,0,0
123169675,1043.0603,0,0,0
123210057,1043.0222,0,0,0
123251059,1042.9803,0,0,0
123293670,1042.9357,0,0,0
123335463,1042.8914,0,0,0
123376056,1042.8495,0,0,0
123418712,1042.8049,0,0,0
123458508,1042.7676,0,0,0
123500070,1042.7312,0,0,0
123542526,1042.6901,0,0,0
123584070,1042.6561,0,0,0
123626676,1042.6173,0,0,0
123668138,1042.5806,0,0,0
123710624,1042.538,0,0,0
123753081,1042.5029,0,0,0
123794576,1042.4684,0,0,0
123837218,1042.435,0,0,0
123878069,1042.4061,0,0,0
123920077,1042.3746,0,0,0
123963174,1042.3413,0,0,0
124005351,1042.3093,0,0,0
124046059,1042.2739,0,0,0
124089159,1042.2291,0,0,0
124130062,1042.1869,0,0,0
124172674,1042.1353,0,0,0
124212067,1042.0883,0,0,0
124258054,1042.0326,0,0,0
124301053,1041.9791,0,0,0
124344113,1041.9243,0,0,0
124385068,1041.8772,0,0,0
124427057,1041.8296,0,0,0
124470057,1041.7782,0,0,0
124512785,1041.7308,0,0,0
124554061,1041.6897,0,0,0
124596784,1041.6411,0,0,0
124638060,1041.5964,0,0,0
124680786,1041.5481,0,0,0
124722057,1041.5022,0,0,0
124762782,1041.4565,0,0,0
124803065,1041.4099,0,0,0
124844059,1041.3672,0,0,0
124886063,1041.3186,0,0,0
124927060,1041.2714,0,0,0
124969604,1041.2188,0,0,0
125011056,1041.1691,0,0,0
125053621,1041.1154,0,0,0
125095062,1041.0681,0,0,0
125136698,1041.0233,0,0,0
125177057,1040.9778,0,0,0
125219164,1040.9332,0,0,0
125261056,1040.8881,0,0,0
125304462,1040.8367,0,0,0
125345078,1040.792,0,0,0
125388333,1040.7472,0,0,0
125429067,1040.7072,0,0,0
125471073,1040.6652,0,0,0
125512127,1040.6284,0,0,0
125553053,1040.594,0,0,0
125594071,1040.5593,0,0,0
125634059,1040.524,0,0,0
125676072,1040.4907,0,0,0
125718060,1040.4637,0,0,0
125761062,1040.435,0,0,0
125802057,1040.4121,0,0,0
125845399,1040.3887,0,0,0
125886057,1040.3651,0,0,0
125930233,1040.3402,0,0,0
125972005,1040.3136,0,0,0
126013990,1040.2849,0,0,0
126054059,1040.2549,0,0,0
126096417,1040.219,0,0,0
126136278,1040.1825,0,0,0
126178060,1040.141,0,0,0
126220776,1040.0929,0,0,0
126263060,1040.0458,0,0,0
126305059,1039.9908,0,0,0
126347060,1039.9407,0,0,0
126389152,1039.8848,0,0,0
126431053,1039.8392,0,0,0
126472740,1039.7896,0,0,0
126513685,1039.745,0,0,0
126555762,1039.7023,0,0,0
126596057,1039.6637,0,0,0
126639630,1039.6243,0,0,0
126680056,1039.5874,0,0,0
126722073,1039.5465,0,0,0
126764204,1039.5104,0,0,0
126805070,1039.4727,0,0,0
126846483,1039.4302,0,0,0
126888060,1039.3954,0,0,0
126929057,1039.3556,0,0,0
126970300,1039.3153,0,0,0
127012409,1039.278,0,0,0
127053095,1039.2405,0,0,0
127095104,1039.1981,0,0,0
127137057,1039.159,0,0,0
127180634,1039.1134,0,0,0
127222064,1039.0729,0,0,0
127263401,1039.0294,0,0,0
127305057,1038.99,0,0,0
127347372,1038.9491,0,0,0
127387202,1038.9133,0,0,0
127429177,1038.8788,0,0,0
127471918,1038.8363,0,0,0
127513836,1038.7965,0,0,0
127554081,1038.7574,0,0,0
127596267,1038.7162,0,0,0
127636104,1038.6772,0,0,0
127681782,1038.633,0,0,0
127722144,1038.5912,0,0,0
127764238,1038.5453,0,0,0
127804060,1038.5059,0,0,0
127845193,1038.4623,0,0,0
127887057,1038.4199,0,0,0
127930588,1038.3688,0,0,0
127971064,1038.3245,0,0,0
128014555,1038.2745,0,0,0
128055067,1038.2289,0,0,0
128097397,1038.1775,0,0,0
128139057,1038.1318,0,0,0
128179059,1038.0879,0,0,0
128221735,1038.0397,0,0,0
128263057,1037.9994,0,0,0
128305783,1037.9586,0,0,0
128347061,1037.9246,0,0,0
128388137,1037.8907,0,0,0
128428063,1037.8566,0,0,0
128470283,1037.8223,0,0,0
128512060,1037.7949,0,0,0
128552070,1037.7678,0,0,0
128594281,1037.739,0,0,0
128636084,1037.7136,0,0,0
128677067,1037.6914,0,0,0
128718758,1037.6683,0,0,0
128760639,1037.6477,0,0,0
128801056,1037.6271,0,0,0
128843407,1037.6047,0,0,0
128885057,1037.5842,0,0,0
128926057,1037.5629,0,0,0
128968064,1037.543,0,0,0
129009056,1037.5231,0,0,0
129051244,1037.5016,0,0,0
129093057,1037.4807,0,0,0
129135426,1037.4583,0,0,0
129178055,1037.4366,0,0,0
129219982,1037.4128,0,0,0
129261057,1037.3925,0,0,0
129303979,1037.3678,0,0,0
129345061,1037.3478,0,0,0
129387996,1037.3258,0,0,0
129430059,1037.3108,0,0,0
129471908,1037.2976,0,0,0
129512067,1037.282,0,0,0
129553061,1037.2701,0,0,0
129594057,1037.258,0,0,0
129636614,1037.242,0,0,0
129682729,1037.2241,0,0,0
129723067,1037.208,0,0,0
129765540,1037.1896,0,0,0
129807062,1037.1749,0,0,0
129850313,1037.1567,0,0,0
129892093,1037.1414,0,0,0
129935457,1037.1267,0,0,0
129976065,1037.1146,0,0,0
130018293,1037.1002,0,0,0
130060060,1037.0898,0,0,0
130102150,1037.0745,0,0,0
130144062,1037.0619,0,0,0
130187635,1037.0476,0,0,0
130228060,1037.0377,0,0,0
130269057,1037.029,0,0,0
130311057,1037.02,0,0,0
130352093,1037.0117,0,0,0
130394446,1037.0035,0,0,0
130435053,1036.9954,0,0,0
130477057,1036.9802,0,0,0
130518586,1036.9645,0,0,0
130560834,1036.9423,0,0,0
130601057,1036.9222,0,0,0
130642056,1036.8995,0,0,0
130684057,1036.8713,0,0,0
130726059,1036.8483,0,0,0
130768064,1036.8191,0,0,0
130809081,1036.7946,0,0,0
130851180,1036.7657,0,0,0
130891068,1036.7385,0,0,0
130932979,1036.7079,0,0,0
130974071,1036.6791,0,0,0
131016467,1036.6488,0,0,0
131056073,1036.6205,0,0,0
131098062,1036.5919,0,0,0
131141057,1036.5613,0,0,0
131182067,1036.5304,0,0,0
131224069,1036.4949,0,0,0
131266057,1036.4636,0,0,0
131309061,1036.4324,0,0,0
131354773,1036.4,0,0,0
131395070,1036.3718,0,0,0
131438952,1036.3411,0,0,0
131479060,1036.313,0,0,0
131521379,1036.2814,0,0,0
131563061,1036.2533,0,0,0
131606682,1036.2168,0,0,0
131648066,1036.184,0,0,0
131689658,1036.1476,0,0,0
131731069,1036.118,0,0,0
131773625,1036.0831,0,0,0
131815055,1036.0563,0,0,0
131857598,1036.0267,0,0,0
131899060,1036.0054,0,0,0
131940407,1035.9866,0,0,0
131981076,1035.9705,0,0,0
132023542,1035.9537,0,0,0
132065059,1035.9358,0,0,0
132108468,1035.9185,0,0,0
132149061,1035.9045,0,0,0
132191112,1035.889,0,0,0
132232057,1035.875,0,0,0
132273057,1035.8617,0,0,0
132313118,1035.8501,0,0,0
132355289,1035.8407,0,0,0
132396072,1035.8337,0,0,0
132437059,1035.8237,0,0,0
132478082,1035.8138,0,0,0
132520057,1035.7982,0,0,0
132560064,1035.7844,0,0,0
132601057,1035.7703,0,0,0
132645514,1035.754,0,0,0
132688159,1035.7335,0,0,0
132729860,1035.7133,0,0,0
132772085,1035.6847,0,0,0
132812313,1035.6566,0,0,0
132854061,1035.6266,0,0,0
132896272,1035.5894,0,0,0
132937057,1035.5547,0,0,0
132978064,1035.5182,0,0,0
133020954,1035.473,0,0,0
133063058,1035.4335,0,0,0
133105095,1035.3921,0,0,0
133147064,1035.3577,0,0,0
133189181,1035.3229,0,0,0
133230057,1035.2948,0,0,0
133272913,1035.2614,0,0,0
133314060,1035.2335,0,0,0
133356919,1035.2053,0,0,0
133396067,1035.184,0,0,0
133439367,1035.1569,0,0,0
133480057,1035.1332,0,0,0
133522073,1035.1085,0,0,0
133564163,1035.0901,0,0,0
133607234,1035.0708,0,0,0
133648068,1035.0557,0,0,0
133690665,1035.0411,0,0,0
133730528,1035.0266,0,0,0
133772061,1035.0106,0,0,0
133814519,1034.9908,0,0,0
133856057,1034.9684,0,0,0
133898697,1034.9391,0,0,0
133940057,1034.9093,0,0,0
133982447,1034.8713,0,0,0
134024057,1034.8323,0,0,0
134065390,1034.789,0,0,0
134106062,1034.7445,0,0,0
134146070,1034.7002,0,0,0
134188131,1034.6477,0,0,0
134229074,1034.5962,0,0,0
134271117,1034.5342,0,0,0
134313057,1034.4773,0,0,0
134354072,1034.4182,0,0,0
134395421,1034.3575,0,0,0
134437854,1034.2992,0,0,0
134480253,1034.2389,0,0,0
134520202,1034.1825,0,0,0
134561164,1034.1332,0,0,0
134606151,1034.0778,0,0,0
134648196,1034.0239,0,0,0
134690082,1033.971,0,0,0
134730059,1033.9254,0,0,0
134772831,1033.8809,0,0,0
134814057,1033.8406,0,0,0
134855062,1033.7992,0,0,0
134895062,1033.7593,0,0,0
134938803,1033.7189,0,0,0
134979072,1033.6844,0,0,0
135021153,1033.6462,0,0,0
135062057,1033.6077,0,0,0
135103057,1033.5673,0,0,0
135145648,1033.5217,0,0,0
135187059,1033.4808,0,0,0
135228103,1033.439,0,0,0
135269545,1033.3971,0,0,0
135311531,1033.3579,0,0,0
135352070,1033.3206,0,0,0
135394452,1033.2787,0,0,0
135435061,1033.2413,0,0,0
135476067,1033.2025,0,0,0
135518357,1033.1573,0,0,0
135560061,1033.1187,0,0,0
135602450,1033.076,0,0,0
135644060,1033.0397,0,0,0
135686399,1032.9991,0,0,0
135728063,1032.9623,0,0,0
135768079,1032.9244,0,0,0
135810057,1032.8914,0,0,0
135850057,1032.8596,0,0,0
135891169,1032.8225,0,0,0
135933086,1032.7883,0,0,0
135975235,1032.7489,0,0,0
136015155,1032.7124,0,0,0
136057260,1032.6746,0,0,0
136101928,1032.631,0,0,0
136143866,1032.5895,0,0,0
136186203,1032.5531,0,0,0
136229057,1032.5134,0,0,0
136272106,1032.4692,0,0,0
136312129,1032.4281,0,0,0
136353942,1032.3876,0,0,0
136394063,1032.3477,0,0,0
136434057,1032.3063,0,0,0
136476757,1032.2574,0,0,0
136517072,1032.2134,0,0,0
136558668,1032.1674,0,0,0
136599070,1032.1238,0,0,0
136641132,1032.0704,0,0,0
136681062,1032.0209,0,0,0
136722057,1031.9718,0,0,0
136764573,1031.9161,0,0,0
136807057,1031.8687,0,0,0
136849860,1031.8224,0,0,0
136891057,1031.7812,0,0,0
136933766,1031.7336,0,0,0
136975061,1031.6925,0,0,0
137017726,1031.6505,0,0,0
137059057,1031.616,0,0,0
137101835,1031.5754,0,0,0
137144086,1031.5442,0,0,0
137186466,1031.5115,0,0,0
137229057,1031.4839,0,0,0
137270297,1031.452,0,0,0
137312057,1031.4259,0,0,0
137353104,1031.3993,0,0,0
137394312,1031.3721,0,0,0
137436327,1031.348,0,0,0
137477053,1031.322,0,0,0
137519484,1031.2874,0,0,0
137560117,1031.2544,0,0,0
137601070,1031.2197,0,0,0
137643070,1031.1759,0,0,0
137686067,1031.1332,0,0,0
137727603,1031.0829,0,0,0
137769063,1031.0406,0,0,0
137812065,1030.9945,0,0,0
137853057,1030.9513,0,0,0
137896287,1030.9009,0,0,0
137938060,1030.8558,0,0,0
137980084,1030.8035,0,0,0
138021057,1030.7555,0,0,0
138061947,1030.7059,0,0,0
138102070,1030.6565,0,0,0
138144400,1030.6045,0,0,0
138184713,1030.5591,0,0,0
138226606,1030.5156,0,0,0
138267057,1030.468,0,0,0
138310947,1030.4146,0,0,0
138351072,1030.3652,0,0,0
138393523,1030.31,0,0,0
138435057,1030.2621,0,0,0
138478673,1030.2098,0,0,0
138518443,1030.1635,0,0,0
138559061,1030.1207,0,0,0
138601551,1030.0745,0,0,0
138643057,1030.0322,0,0,0
138685543,1029.9794,0,0,0
138727057,1029.9319,0,0,0
138769601,1029.8785,0,0,0
138811057,1029.834,0,0,0
138852124,1029.786,0,0,0
138893070,1029.741,0,0,0
138936192,1029.6912,0,0,0
138977089,1029.6495,0,0,0
139019101,1029.6058,0,0,0
139061060,1029.5698,0,0,0
139104428,1029.5343,0,0,0
139145063,1029.5061,0,0,0
139188450,1029.479,0,0,0
139229059,1029.4573,0,0,0
139271290,1029.4336,0,0,0
139311098,1029.4106,0,0,0
139353230,1029.3867,0,0,0
139395206,1029.3633,0,0,0
139437158,1029.3406,0,0,0
139477059,1029.3182,0,0,0
139518060,1029.2971,0,0,0
139559143,1029.2737,0,0,0
139601057,1029.2524,0,0,0
139643894,1029.2297,0,0,0
139686057,1029.2052,0,0,0
139728018,1029.1755,0,0,0
139768252,1029.1465,0,0,0
139810373,1029.119,0,0,0
139853057,1029.0884,0,0,0
139896076,1029.0552,0,0,0
139937113,1029.0249,0,0,0
139978065,1028.9952,0,0,0
140020852,1028.9625,0,0,0
140062622,1028.9331,0,0,0
140103067,1028.9008,0,0,0
140145078,1028.8651,0,0,0
140187057,1028.8333,0,0,0
140231014,1028.7979,0,0,0
140272057,1028.7621,0,0,0
140315603,1028.721,0,0,0
140356071,1028.6859,0,0,0
140398077,1028.6458,0,0,0
140440062,1028.6123,0,0,0
140483629,1028.5696,0,0,0
140524057,1028.536,0,0,0
140566315,1028.4999,0,0,0
140607057,1028.473,0,0,0
140649057,1028.4475,0,0,0
140691108,1028.4187,0,0,0
140732057,1028.3973,0,0,0
140774281,1028.374,0,0,0
140816060,1028.3536,0,0,0
140858444,1028.329,0,0,0
140900056,1028.3071,0,0,0
140942057,1028.2812,0,0,0
140989655,1028.2491,0,0,0
141030069,1028.2269,0,0,0
141071460,1028.2002,0,0,0
141112161,1028.1769,0,0,0
141154061,1028.1532,0,0,0
141195114,1028.1287,0,0,0
141235309,1028.109,0,0,0
141276070,1028.0887,0,0,0
141318053,1028.07,0,0,0
141361895,1028.0469,0,0,0
141402062,1028.0227,0,0,0
141444629,1027.9939,0,0,0
141484060,1027.9663,0,0,0
141526067,1027.9377,0,0,0
141567929,1027.9015,0,0,0
141613940,1027.8636,0,0,0
141655928,1027.8297,0,0,0
141697018,1027.7965,0,0,0
141738059,1027.7676,0,0,0
141780940,1027.7355,0,0,0
141822057,1027.7106,0,0,0
141864944,1027.6843,0,0,0
141906057,1027.6638,0,0,0
141949122,1027.642,0,0,0
141990440,1027.6254,0,0,0
142032943,1027.6097,0,0,0
142076056,1027.5957,0,0,0
142117552,1027.5798,0,0,0
142159110,1027.5658,0,0,0
142201616,1027.5455,0,0,0
142243057,1027.531,0,0,0
142285571,1027.5118,0,0,0
142327057,1027.4983,0,0,0
142369667,1027.4818,0,0,0
142410659,1027.4681,0,0,0
142452061,1027.4512,0,0,0
142494431,1027.4279,0,0,0
142536075,1027.4022,0,0,0
142577067,1027.3748,0,0,0
142619070,1027.3407,0,0,0
142661057,1027.3087,0,0,0
142704319,1027.2725,0,0,0
142745090,1027.2405,0,0,0
142787156,1027.2021,0,0,0
142828105,1027.1672,0,0,0
142870068,1027.133,0,0,0
142911303,1027.1033,0,0,0
142953061,1027.0826,0,0,0
142995257,1027.0709,0,0,0
143037227,1027.0697,0,0,0
143078062,1027.0736,0,0,0
143120237,1027.0917,0,0,0
143161061,1027.1162,0,0,0
143202063,1027.1492,0,0,0
143244075,1027.1932,0,0,0
143290171,1027.2423,0,0,0
143334063,1027.2952,0,0,0
143377057,1027.352,0,0,0
143418059,1027.4055,0,0,0
143460869,1027.4636,0,0,0
143502766,1027.5135,0,0,0
143543070,1027.5627,0,0,0
143586821,1027.6123,0,0,0
143627067,1027.6503,0,0,0
143669114,1027.6866,0,0,0
143711056,1027.7097,0,0,0
143751065,1027.7238,0,0,0
143791106,1027.7338,0,0,0
143832057,1027.7322,0,0,0
143874358,1027.7192,0,0,0
143916056,1027.698,0,0,0
143959506,1027.667,0,0,0
144000057,1027.6306,0,0,0
144042738,1027.585,0,0,0
144084057,1027.5413,0,0,0
144126799,1027.4932,0,0,0
144167381,1027.4498,0,0,0
144208128,1027.407,0,0,0
144250369,1027.365,0,0,0
144292059,1027.3292,0,0,0
144334403,1027.2915,0,0,0
144376134,1027.2605,0,0,0
144418507,1027.2297,0,0,0
144460057,1027.2064,0,0,0
144501083,1027.1871,0,0,0
144543161,1027.1714,0,0,0
144585204,1027.1583,0,0,0
144626060,1027.1483,0,0,0
144667578,1027.1348,0,0,0
144708067,1027.126,0,0,0
144749061,1027.1194,0,0,0
144791149,1027.1111,0,0,0
144834067,1027.1084,0,0,0
144875407,1027.1068,0,0,0
144916093,1027.1096,0,0,0
144958003,1027.1156,0,0,0
144998062,1027.1261,0,0,0
145040200,1027.1427,0,0,0
145082056,1027.159,0,0,0
145124357,1027.1835,0,0,0
145165056,1027.2089,0,0,0
145206056,1027.2365,0,0,0
145248980,1027.2648,0,0,0
145290057,1027.2875,0,0,0
145332665,1027.3092,0,0,0
145375063,1027.3259,0,0,0
145415076,1027.3354,0,0,0
145459057,1027.3488,0,0,0
145501019,1027.3541,0,0,0
145542057,1027.3584,0,0,0
145583518,1027.3572,0,0,0
145624057,1027.3552,0,0,0
145666330,1027.3464,0,0,0
145707057,1027.3364,0,0,0
145748064,1027.319,0,0,0
145790175,1027.2925,0,0,0
145831057,1027.2703,0,0,0
145873057,1027.2432,0,0,0
145916057,1027.2173,0,0,0
145958522,1027.1886,0,0,0
146000058,1027.1648,0,0,0
146042372,1027.1384,0,0,0
146084057,1027.1155,0,0,0
146126514,1027.09,0,0,0
146168064,1027.0713,0,0,0
146210300,1027.0488,0,0,0
146252988,1027.0286,0,0,0
146294057,1027.0168,0,0,0
146337044,1027.0049,0,0,0
146379420,1026.998,0,0,0
146420068,1026.9896,0,0,0
146462057,1026.9888,0,0,0
146505146,1026.9874,0,0,0
146546061,1026.9923,0,0,0
146589073,1026.9907,0,0,0
146632151,1026.9946,0,0,0
146672366,1026.9906,0,0,0
146714057,1026.9894,0,0,0
146758242,1026.9811,0,0,0
146802076,1026.9728,0,0,0
146843927,1026.9564,0,0,0
146884092,1026.9373,0,0,0
146925087,1026.9114,0,0,0
146967068,1026.8843,0,0,0
147007059,1026.8545,0,0,0
147048971,1026.8151,0,0,0
147090057,1026.7749,0,0,0
147132788,1026.7234,0,0,0
147174063,1026.6754,0,0,0
147217039,1026.6201,0,0,0
147263510,1026.5684,0,0,0
147306057,1026.5204,0,0,0
147348074,1026.4774,0,0,0
147389548,1026.4362,0,0,0
147431396,1026.4023,0,0,0
147472059,1026.3671,0,0,0
147515733,1026.3293,0,0,0
147556057,1026.2994,0,0,0
147598423,1026.2701,0,0,0
147640076,1026.2478,0,0,0
147680057,1026.2262,0,0,0
147722392,1026.201,0,0,0
147764061,1026.1799,0,0,0
147805057,1026.1604,0,0,0
147846481,1026.1434,0,0,0
147888393,1026.1274,0,0,0
147929057,1026.1152,0,0,0
147971077,1026.1038,0,0,0
148013095,1026.0964,0,0,0
148056414,1026.0878,0,0,0
148097107,1026.0817,0,0,0
148138073,1026.0769,0,0,0
148179482,1026.0756,0,0,0
148220057,1026.0779,0,0,0
148262068,1026.078,0,0,0
148306057,1026.0824,0,0,0
148347377,1026.0885,0,0,0
148388052,1026.0963,0,0,0
148429807,1026.1044,0,0,0
148471880,1026.1125,0,0,0
148513802,1026.1177,0,0,0
148554089,1026.1273,0,0,0
148596568,1026.1355,0,0,0
148636121,1026.1432,0,0,0
148681702,1026.1456,0,0,0
148721094,1026.1462,0,0,0
148763085,1026.1414,0,0,0
148806077,1026.1368,0,0,0
148848892,1026.1265,0,0,0
148889068,1026.1158,0,0,0
148930856,1026.0989,0,0,0
148971061,1026.0823,0,0,0
149014579,1026.0598,0,0,0
149055108,1026.0405,0,0,0
149097235,1026.0114,0,0,0
149138272,1025.9886,0,0,0
149179066,1025.9673,0,0,0
149221724,1025.9453,0,0,0
149263057,1025.9298,0,0,0
149305712,1025.9156,0,0,0
149347057,1025.9084,0,0,0
149389748,1025.9019,0,0,0
149431057,1025.904,0,0,0
149493090,1025.9099,0,0,0
149535085,1025.9169,0,0,0
149576059,1025.9259,0,0,0
149618650,1025.9323,0,0,0
149661066,1025.9391,0,0,0
149723069,1025.9407,0,0,0
149765073,1025.9457,0,0,0
149808288,1025.9465,0,0,0
149849057,1025.9459,0,0,0
149890060,1025.939,0,0,0
