timestamp,gps_timestamp_rel,optical_flow_timestamp_rel,distance_sensor_timestamp_rel,airspeed_timestamp_rel,vision_position_timestamp_rel,vision_attitude_timestamp_rel
195299713,32767,32767,32767,32767,32767,32767
195303713,32767,32767,32767,32767,32767,32767
195307741,32767,32767,32767,32767,32767,32767
195311713,32767,32767,32767,32767,32767,32767
195315713,32767,32767,32767,32767,32767,32767
195319758,32767,32767,32767,32767,32767,32767
195323713,32767,32767,32767,32767,32767,32767
195327746,32767,32767,32767,32767,32767,32767
195331713,32767,32767,32767,32767,32767,32767
195335713,32767,32767,32767,32767,32767,32767
195339713,32767,32767,32767,32767,32767,32767
195343713,32767,32767,32767,32767,32767,32767
195347726,32767,32767,32767,32767,32767,32767
195351715,32767,32767,32767,32767,32767,32767
195356513,32767,32767,32767,32767,32767,32767
195360514,32767,32767,32767,32767,32767,32767
195364513,32767,32767,32767,32767,32767,32767
195368516,32767,32767,32767,32767,32767,32767
195372533,32767,32767,32767,32767,32767,32767
195376513,32767,32767,32767,32767,32767,32767
195380513,32767,32767,32767,32767,32767,32767
195384513,32767,32767,32767,32767,32767,32767
195388521,32767,32767,32767,32767,32767,32767
195392515,-50,32767,32767,32767,32767,32767
195396513,32767,32767,32767,32767,32767,32767
195400513,32767,32767,32767,32767,32767,32767
195404514,32767,32767,32767,32767,32767,32767
195408541,32767,32767,32767,32767,32767,32767
195412513,32767,32767,32767,32767,32767,32767
195416513,32767,32767,32767,32767,32767,32767
195420513,32767,32767,32767,32767,32767,32767
195424513,32767,32767,32767,32767,32767,32767
195428530,32767,32767,32767,32767,32767,32767
195432513,32767,32767,32767,32767,32767,32767
195436513,32767,32767,32767,32767,32767,32767
195440513,32767,32767,32767,32767,32767,32767
195444513,32767,32767,32767,32767,32767,32767
195448549,32767,32767,32767,32767,32767,32767
195452513,32767,32767,32767,32767,32767,32767
195456528,32767,32767,32767,32767,32767,32767
195460513,32767,32767,32767,32767,32767,32767
195464513,32767,32767,32767,32767,32767,32767
195468513,32767,32767,32767,32767,32767,32767
195472513,32767,32767,32767,32767,32767,32767
195476521,32767,32767,32767,32767,32767,32767
195480513,32767,32767,32767,32767,32767,32767
195484515,32767,32767,32767,32767,32767,32767
195488513,32767,32767,32767,32767,32767,32767
195492513,32767,32767,32767,32767,32767,32767
195496513,32767,32767,32767,32767,32767,32767
195500513,32767,32767,32767,32767,32767,32767
195504513,32767,32767,32767,32767,32767,32767
195508513,32767,32767,32767,32767,32767,32767
195512513,32767,32767,32767,32767,32767,32767
195516513,32767,32767,32767,32767,32767,32767
195520513,32767,32767,32767,32767,32767,32767
195524513,32767,32767,32767,32767,32767,32767
195528513,32767,32767,32767,32767,32767,32767
195532513,32767,32767,32767,32767,32767,32767
195536541,32767,32767,32767,32767,32767,32767
195540528,32767,32767,32767,32767,32767,32767
195544513,32767,32767,32767,32767,32767,32767
195548513,32767,32767,32767,32767,32767,32767
195552513,32767,32767,32767,32767,32767,32767
195556562,32767,32767,32767,32767,32767,32767
195560515,32767,32767,32767,32767,32767,32767
195564513,32767,32767,32767,32767,32767,32767
195568513,32767,32767,32767,32767,32767,32767
195572513,32767,32767,32767,32767,32767,32767
195576530,32767,32767,32767,32767,32767,32767
195580529,32767,32767,32767,32767,32767,32767
195584513,32767,32767,32767,32767,32767,32767
195588513,32767,32767,32767,32767,32767,32767
195592513,32767,32767,32767,32767,32767,32767
195596535,32767,32767,32767,32767,32767,32767
195600513,-64,32767,32767,32767,32767,32767
195604547,32767,32767,32767,32767,32767,32767
195608513,32767,32767,32767,32767,32767,32767
195612513,32767,32767,32767,32767,32767,32767
195616513,32767,32767,32767,32767,32767,32767
195620513,32767,32767,32767,32767,32767,32767
195624537,32767,32767,32767,32767,32767,32767
195628513,32767,32767,32767,32767,32767,32767
195632513,32767,32767,32767,32767,32767,32767
195636513,32767,32767,32767,32767,32767,32767
195640513,32767,32767,32767,32767,32767,32767
195644546,32767,32767,32767,32767,32767,32767
195648513,32767,32767,32767,32767,32767,32767
195652513,32767,32767,32767,32767,32767,32767
195656515,32767,32767,32767,32767,32767,32767
195660513,32767,32767,32767,32767,32767,32767
195664521,32767,32767,32767,32767,32767,32767
195668513,32767,32767,32767,32767,32767,32767
195672513,32767,32767,32767,32767,32767,32767
195676513,32767,32767,32767,32767,32767,32767
195680514,32767,32767,32767,32767,32767,32767
195685318,32767,32767,32767,32767,32767,32767
195689313,32767,32767,32767,32767,32767,32767
195693313,32767,32767,32767,32767,32767,32767
195697313,32767,32767,32767,32767,32767,32767
195701313,32767,32767,32767,32767,32767,32767
195705313,32767,32767,32767,32767,32767,32767
195709313,32767,32767,32767,32767,32767,32767
195713313,32767,32767,32767,32767,32767,32767
195717313,32767,32767,32767,32767,32767,32767
195721313,32767,32767,32767,32767,32767,32767
195725341,32767,32767,32767,32767,32767,32767
195729314,32767,32767,32767,32767,32767,32767
195733313,32767,32767,32767,32767,32767,32767
195737313,32767,32767,32767,32767,32767,32767
195741313,32767,32767,32767,32767,32767,32767
195745346,32767,32767,32767,32767,32767,32767
195749313,32767,32767,32767,32767,32767,32767
195753313,32767,32767,32767,32767,32767,32767
195757313,32767,32767,32767,32767,32767,32767
195761313,32767,32767,32767,32767,32767,32767
195765341,32767,32767,32767,32767,32767,32767
195769313,32767,32767,32767,32767,32767,32767
195773314,32767,32767,32767,32767,32767,32767
195777313,32767,32767,32767,32767,32767,32767
195781313,32767,32767,32767,32767,32767,32767
195785335,32767,32767,32767,32767,32767,32767
195789313,32767,32767,32767,32767,32767,32767
195793313,32767,32767,32767,32767,32767,32767
195797313,-43,32767,32767,32767,32767,32767
195801313,32767,32767,32767,32767,32767,32767
195805330,32767,32767,32767,32767,32767,32767
195809342,32767,32767,32767,32767,32767,32767
195813313,32767,32767,32767,32767,32767,32767
195817313,32767,32767,32767,32767,32767,32767
195821313,32767,32767,32767,32767,32767,32767
195825350,32767,32767,32767,32767,32767,32767
195829329,32767,32767,32767,32767,32767,32767
195833313,32767,32767,32767,32767,32767,32767
195837313,32767,32767,32767,32767,32767,32767
195841313,32767,32767,32767,32767,32767,32767
195845313,32767,32767,32767,32767,32767,32767
195849313,32767,32767,32767,32767,32767,32767
195853313,32767,32767,32767,32767,32767,32767
195857317,32767,32767,32767,32767,32767,32767
195861313,32767,32767,32767,32767,32767,32767
195865313,32767,32767,32767,32767,32767,32767
195869314,32767,32767,32767,32767,32767,32767
195873313,32767,32767,32767,32767,32767,32767
195877313,32767,32767,32767,32767,32767,32767
195881313,32767,32767,32767,32767,32767,32767
195885313,32767,32767,32767,32767,32767,32767
195889313,32767,32767,32767,32767,32767,32767
195893351,32767,32767,32767,32767,32767,32767
195897313,32767,32767,32767,32767,32767,32767
