timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
262777321,0.12574267,0.11064626,-0.08245011,4000,0,3.0694523,-0.43382996,-14.316931,4000
262781321,-0.30858043,-0.007637752,0.12767376,4000,0,2.4600847,0.44386932,-9.010202,4000
262785321,-0.24834558,-0.17977154,0.082602814,4000,0,-1.4059271,1.1316918,-6.9978695,4000
262789321,0.15563872,0.08977654,-0.057154067,4000,0,-3.4487686,0.6877517,-7.3030405,4000
262793321,0.3105643,-0.049834203,-0.18758161,4000,0,0.64557666,-0.7143823,-11.454515,4000
262797321,-0.12293984,0.0111444965,-0.10844493,4000,0,3.8705933,-0.4801846,-14.29064,4000
262801321,-0.2865048,0.025982535,0.18064989,4000,0,2.8068721,0.6679811,-9.049093,4000
262805321,0.035663173,-0.20772922,0.10926109,4000,0,-1.1282631,0.23092315,-7.86351,4000
262809321,0.08534249,0.003734052,-0.1661423,4000,0,-3.1261642,-0.14919014,-10.128492,4000
262813341,-4.132266e-05,0.026992533,-0.12821133,4020,0,1.0182383,0.040840168,-8.756912,4020
262817321,-0.11287906,-0.15609778,0.02460783,3980,0,3.3049753,-0.076902226,-10.850042,3980
262821321,-0.16749051,0.046143662,0.120059945,4000,0,0.6378053,1.2826275,-10.372463,4000
262825321,0.037722703,-0.119586565,-0.00754948,4000,0,-0.3550263,0.5997087,-11.026255,4000
262829321,0.05912154,-0.092296965,-0.18368661,4000,0,-0.20795625,-0.12921298,-10.857986,4000
262833338,-0.006139544,0.00048439676,0.043750636,4017,0,1.3915042,-0.54434246,-6.8457594,4017
262837321,-0.08952879,-0.14969972,0.04440807,3983,0,0.85224336,-0.8445786,-7.4113975,3983
262841321,-0.21270883,0.0049496773,-0.13119636,4000,0,-1.5977131,1.4460013,-11.725353,4000
262845321,0.01294166,0.012288307,0.014432136,4000,0,0.5980823,1.3210135,-12.471788,4000
262849321,0.1931213,-0.16940704,0.0016516991,4000,0,2.2572427,-0.8871452,-11.617309,4000
262853321,-0.113691114,-0.03435017,-0.0064766794,4000,0,0.07391,0.1631859,-7.4498467,4000
262857354,-0.22866814,-0.0126582775,0.017292347,4033,0,-0.7523466,0.90627974,-5.264082,4033
262861321,0.025527604,-0.06991885,-0.05471284,3967,0,-0.14305939,0.69437873,-9.876143,3967
262865321,0.21979669,0.02410012,-0.04059031,4000,0,1.8446254,-0.1519096,-14.00289,4000
262869321,0.048206247,-0.07927183,-0.016091386,4000,0,2.3071716,-0.95990545,-12.433281,4000
262873321,-0.27265507,-0.10545069,0.03552507,4000,0,-0.83291805,0.87426615,-8.007365,4000
262877374,-0.12835671,-0.026023764,0.1456097,4053,0,-1.343292,0.7438762,-4.9284353,4053
262881321,0.23801175,-0.012185768,-0.12955901,3947,0,0.16820128,-0.9584747,-8.506669,3947
262885321,0.096751474,-0.02363589,-0.20166042,4000,0,1.9191312,0.41435093,-13.926587,4000
262889321,-0.20581308,-0.04290552,0.12877548,4000,0,2.3356433,1.2998197,-13.207194,4000
262893321,-0.18824056,-0.0967756,0.23389605,4000,0,-0.7643343,0.6431479,-7.44805,4000
262897362,0.119492084,-0.0833186,-0.10478074,4041,0,-1.7080462,-0.18277028,-6.0044794,4041
262901329,0.23556086,0.011805835,-0.23973379,3967,0,0.7703901,-0.58435434,-9.585259,3967
262905321,-0.052257143,0.05097773,0.016972078,3992,0,2.6069112,-0.18397415,-11.658914,3992
262909321,-0.25423458,-0.12688398,0.15802579,4000,0,1.2628773,0.5609249,-11.560753,4000
262913321,-0.09103622,-0.036127895,0.014456582,4000,0,-2.2471836,0.9685621,-9.600543,4000
262917376,0.17987001,-0.041127283,-0.111988805,4055,0,-0.76263106,0.32129556,-8.251018,4055
262921321,0.11136006,-0.04124253,-0.098093726,3945,0,2.302908,-0.28509,-9.319068,3945
262925321,-0.16307122,0.08321942,0.10014197,4000,0,2.1025972,0.031499147,-7.8992295,4000
262929330,-0.07965183,-0.07534337,0.0972753,4009,0,-0.45017034,0.8116524,-9.823267,4009
262933330,0.082409546,-0.07288332,-0.13322039,4000,0,-1.8978101,0.56025,-14.420158,4000
262937321,0.05559564,0.099209666,-0.09078,3991,0,0.54254663,0.35325527,-10.982875,3991
262941321,0.013359811,-0.1087032,0.104060136,4000,0,3.3402221,-0.97628105,-6.3030214,4000
262945321,-0.09711303,0.011338583,0.043437026,4000,0,0.3802597,-0.67967933,-5.5181355,4000
262949321,-0.0054111807,0.082536034,-0.044223156,4000,0,-1.5440788,1.0241382,-9.27173,4000
262953321,0.082524434,-0.041061483,-0.08768458,4000,0,0.0060874573,0.9773243,-15.180806,4000
262957321,-0.067605555,0.026083346,0.005625405,4000,0,1.8376746,0.16198787,-13.587344,4000
262961321,-0.042806715,-0.05497673,0.039292432,4000,0,1.1210687,-0.0061839907,-6.0941954,4000
262965321,0.025702788,-0.049457975,-0.017222561,4000,0,-1.1412039,0.60341996,-5.525603,4000
262969321,0.008349505,0.152598,0.039818715,4000,0,-0.3217469,0.39489457,-8.431356,4000
262973321,0.06545698,-0.0068924865,-0.068576954,4000,0,2.1414852,-0.847817,-12.460774,4000
262977321,-0.0054986295,-0.07392657,-0.09118162,4000,0,0.36456895,0.66575426,-13.751695,4000
262981337,-0.10790419,0.038814858,0.13347329,4016,0,0.3448126,0.5707469,-9.281801,4016
262985321,-0.03722682,-0.03041526,-0.024489285,3984,0,0.50530636,-0.54127824,-5.982711,3984
262989321,0.08369815,0.0071860123,-0.122937515,4000,0,-0.17116961,0.32757047,-8.02856,4000
262993321,0.08484855,0.046695635,0.050220087,4000,0,1.3820049,-0.16940357,-10.512019,4000
262997321,-0.14884268,-0.0462188,-0.005882353,4000,0,0.30124193,0.44538894,-11.714223,4000
263001326,-0.17894961,-0.012212786,-0.01897321,4005,0,-0.587608,1.6765213,-10.28207,4005
263005357,0.1667159,-0.0058334293,-0.015162518,4031,0,1.1362891,-0.1567792,-8.924304,4031
263009321,0.21613841,-0.030387262,-0.08138412,3964,0,1.2539855,-1.1513914,-9.409257,3964
263013321,-0.12653907,0.0053686993,0.025017153,4000,0,0.2964788,0.19425783,-9.384422,4000
263017321,-0.2469342,0.021256149,0.12301959,4000,0,-0.8373991,0.6781262,-7.891754,4000
263021321,0.013856011,-0.06587682,-0.06268711,4000,0,-0.73955023,0.6602118,-9.757623,4000
263025343,0.20099047,-0.02333441,-0.162496,4022,0,1.9589055,0.41215622,-12.675096,4022
263029321,0.009889289,0.08425466,-0.014925922,3978,0,3.0284529,0.021091409,-10.691745,3978
263033321,-0.16458236,-0.085691944,0.108491376,4000,0,1.0951008,0.16935064,-7.1969695,4000
263037321,-0.01469294,-0.049599398,0.020778298,4000,0,-2.863686,0.28551403,-7.922674,4000
263041321,0.1436282,0.06906003,-0.074536934,4000,0,-2.4705834,-0.017069122,-9.485075,4000
263045329,0.061062876,-0.055668272,-0.14698826,4008,0,2.2246118,0.02674498,-12.842492,4008
263049321,-0.117029205,0.052325174,-0.005901871,3992,0,3.9707015,0.5447261,-11.096224,3992
263053321,-0.002742367,0.012123736,0.16582647,4000,0,0.8421052,1.0036876,-6.8836346,4000
263058120,0.16491678,-0.12858993,0.005254814,4799,0,-1.9389132,-0.023497343,-9.725782,4799
263062145,0.01582033,0.1343299,-0.17541248,4025,0,-0.7850054,0.055150025,-10.320074,4025
263066120,-0.008293472,-0.057557106,-0.03379049,3975,0,2.4509716,0.15475519,-8.696297,3975
263070120,0.018978685,-0.07346336,0.0621748,4000,0,1.5567046,0.024354002,-10.163418,4000
263074123,0.07361114,0.072961226,0.030739537,4003,0,-0.8266969,0.45876017,-10.35452,4003
263078124,0.09681736,-0.055034585,-0.09752206,4001,0,0.58909655,-0.0019667274,-10.687273,4001
263082186,-0.026370088,-0.058653556,-0.052287567,4062,0,0.7644422,0.29093087,-9.876109,4062
263086142,-0.009200061,0.0077863582,0.13230896,3956,0,-0.24248506,0.38676518,-6.6471953,3956
263090123,0.049374633,-0.08548509,-0.10851036,3981,0,0.44071862,-0.07953346,-9.701927,3981
263094123,0.012660121,0.064176716,-0.1769414,4000,0,0.50232375,1.4220043,-12.147905,4000
263098122,0.15682034,-0.024900587,0.10472058,3999,0,2.3732517,-0.18629618,-10.893604,3999
263102148,0.087505445,-0.15038672,0.05528225,4026,0,-0.16956513,-1.0204958,-9.42325,4026
263106142,-0.14252546,0.031097425,-0.027449146,3994,0,-1.9480892,0.16626966,-7.2771516,3994
263110120,-0.028515514,-0.028676186,-0.10672579,3978,0,0.86803114,0.4431627,-7.6663003,3978
263114120,0.14048177,-0.047491558,-0.054769643,4000,0,1.9261215,0.32693306,-12.192365,4000
263118120,0.12223266,0.034152053,0.09780426,4000,0,1.9896426,-0.18065023,-12.012226,4000
263122188,-0.07490956,-0.16434509,-0.02895765,4068,0,-0.05394618,0.20086554,-10.2973,4068
263126139,-0.22326772,-0.014883111,-0.0024198683,3951,0,-2.359586,1.7224617,-7.513072,3951
263130123,0.12209149,-0.02955798,0.06909754,3984,0,0.4364405,-0.12788212,-6.7636433,3984
263134120,0.2646375,-0.089312576,-0.1619462,3997,0,2.081522,-1.2413828,-11.272338,3997
263138120,-0.06773555,0.02758175,-0.055136386,4000,0,1.5985276,0.8294648,-12.729742,4000
263142144,-0.1748221,-0.08263252,0.18791385,4024,0,1.4480228,0.23583569,-9.816875,4024
263146146,-0.021254513,-0.1498673,0.009452662,4002,0,-2.1666667,0.011535474,-8.527413,4002
263150120,0.112696014,-0.009491191,-0.10042549,3974,0,-1.0920129,0.045557305,-8.317279,3974
263154120,0.052881178,-0.038696248,-0.11519352,4000,0,2.2033257,-0.29079443,-9.792862,4000
263158120,-0.16449492,-0.020917717,0.014624022,4000,0,2.2073138,1.0722075,-10.520512,4000
263162144,-0.029325701,-0.08509261,0.13544855,4024,0,0.06796097,1.1546407,-10.919193,4024
263166127,0.12722637,-0.086848326,-0.056539264,3983,0,-1.5081391,-0.40326715,-10.944367,3983
263170120,0.024766743,-0.03223268,-0.16655356,3993,0,0.10477943,-0.20467162,-9.048772,3993
263174120,-0.045239303,-0.05687322,0.044722423,4000,0,2.4700067,-0.666881,-7.276864,4000
263178120,-0.050704435,0.012724455,0.09241181,4000,0,0.36340913,-0.29550463,-8.265923,4000
263182144,-0.016014127,-0.070871696,-0.06749689,4024,0,-0.982566,0.87620056,-12.7408,4024
263186128,-0.04067678,-0.031168476,-0.12639914,3984,0,0.3286919,1.1317308,-14.110208,3984
263190120,-0.035806376,-0.028665908,0.0588808,3992,0,1.6814703,0.59454423,-8.36792,3992
263194120,0.02440189,-0.104507245,0.08085939,4000,0,1.0971531,-0.4670708,-5.1192603,4000
263198120,0.0044971555,0.03156601,-0.07799789,4000,0,-1.4520371,0.28224248,-7.852607,4000
263202145,0.0084861955,0.053266816,-0.07845977,4025,0,0.20164055,0.89070153,-12.250834,4025
263206120,0.007834245,-0.088642284,-0.0009977369,3975,0,2.0982935,-0.19873516,-14.810653,3975
263210120,-0.027821625,-0.00721088,0.06816781,4000,0,0.2300202,-0.28048223,-9.862418,4000
263214124,-0.019260393,-0.08853006,-0.011313999,4004,0,-0.014322318,-0.34232965,-6.039713,4004
263218120,-0.075914696,0.024167914,-0.05693892,3996,0,-0.62078816,0.7652458,-7.063895,3996
263222144,0.0066652684,0.09699812,0.047465608,4024,0,1.7895175,0.002221763,-9.729634,4024
263226120,0.08436755,-0.12810373,-0.08351455,3976,0,1.0745189,0.36800438,-13.488502,3976
263230120,-0.09780125,0.0065941135,0.009925703,4000,0,-0.84456867,1.187464,-13.225648,4000
263234143,-0.09749792,0.026590364,0.05823232,4023,0,0.92265534,0.06027053,-6.814512,4023
263238120,0.091731004,-0.11131287,-0.09496127,3977,0,0.5755319,-0.59346145,-6.9550543,3977
263242145,0.09529606,0.10969591,0.010418524,4025,0,-0.14879055,-0.112247035,-8.825705,4025
263246120,-0.06774335,-0.019192997,0.0005378057,3975,0,1.3921349,-0.49561903,-11.493437,3975
263250140,-0.22705211,-0.047687545,-0.059745487,4020,0,-0.66245276,1.7155532,-12.584926,4020
263254124,-0.03468154,0.023315284,0.11863889,3984,0,0.78283316,0.85224575,-9.766863,3984
263258120,0.19679418,-0.09804842,-0.08328665,3996,0,1.5044632,-1.0273325,-8.282972,3996
263262145,-0.035449978,0.043264404,-0.110941626,4025,0,-0.17377324,0.41777694,-8.772354,4025
263266120,-0.16579734,0.070565596,0.14474492,3975,0,1.3176892,0.27356324,-8.196338,3975
263270141,-0.072480716,-0.12641023,0.0031514794,4021,0,-0.6887309,-0.06325566,-10.994661,4021
263274136,-0.0108433785,0.023421213,-0.1433499,3995,0,-1.3772243,0.7048052,-12.305497,3995
263278123,0.07192703,0.013269703,-0.058918655,3987,0,2.0401137,0.14400338,-10.787218,3987
263282147,-0.057851456,-0.0074532717,0.04489602,4024,0,2.910402,-0.63487667,-8.143177,4024
263286120,-0.16647376,-0.034698926,0.055811018,3973,0,-0.18694913,0.3407137,-7.0456734,3973
263290120,-0.025477473,-0.0050099976,-0.0032214092,4000,0,-2.1721754,0.5398241,-9.461687,4000
263294124,0.0049842424,0.02134347,-0.13197546,4004,0,-0.12637454,0.31522688,-12.490661,4004
263298123,-0.054575536,-0.026306247,-0.061163146,3999,0,2.6044922,0.45412132,-11.900936,3999
263302149,-0.044699907,0.012406099,0.09175351,4026,0,1.5268054,-0.012463257,-8.495626,4026
263306120,-0.01562078,-0.04698931,0.07867592,3971,0,-0.8794304,0.32536528,-7.280295,3971
263310120,-0.051980976,0.011889514,-0.07086054,4000,0,-1.2212405,0.26017535,-10.209502,4000
263314120,-0.04933621,0.079330124,-0.080410875,4000,0,1.1025496,-0.02677066,-9.982388,4000
263318120,0.03188095,-0.10596274,-0.0022546726,4000,0,2.1237836,0.29602638,-10.62991,4000
263322158,-0.03995215,0.023195824,0.041714426,4038,0,0.5969529,0.19386148,-10.596603,4038
263326120,-0.069678925,0.07131926,-0.019826546,3962,0,-0.89486444,0.90526724,-8.697426,3962
263330120,0.030752897,-0.08798973,-0.047739048,4000,0,0.7630134,0.099019766,-9.907071,4000
263334139,0.04354601,0.04514689,0.017112615,4019,0,-0.13508092,0.0676003,-9.6455345,4019
263338120,-0.016644105,-0.012373389,0.02219779,3981,0,1.1354607,-0.5220389,-8.796546,3981
263342178,-0.12008423,-0.037014227,-0.14210056,4058,0,0.51997256,0.99641216,-10.435339,4058
263346120,0.0049356143,0.07721878,0.0539648,3942,0,0.7692258,0.7897717,-10.282959,3942
263350120,0.19294548,-0.08205284,0.038074438,4000,0,1.1591963,-0.9124886,-10.253423,4000
263354141,-0.0401877,-0.038776584,-0.085403234,4021,0,-1.122084,-0.12806265,-10.63645,4021
263358120,-0.22605595,0.08666281,0.020674504,3979,0,-0.30148038,1.0384412,-6.6680455,3979
263362185,0.016177595,-0.13774939,-0.019272894,4065,0,2.1496997,0.049954806,-8.689835,4065
263366120,0.15310815,0.070218876,-0.096602865,3935,0,0.18411762,0.5593469,-12.088562,3935
263370120,0.08758316,0.032027036,0.025564129,4000,0,1.6991292,-0.33988366,-11.662612,4000
263374120,-0.16190524,-0.16158342,-0.017192053,4000,0,0.031580266,0.3647959,-10.148389,4000
263378120,-0.19670595,0.023532031,0.11059287,4000,0,-1.9475244,0.8195587,-6.7559667,4000
263382166,0.16131838,-0.010797605,-0.04674825,4046,0,0.5206318,-0.8763563,-6.730277,4046
263386120,0.15520848,-0.06494291,-0.28022525,3954,0,2.130811,-0.11716792,-13.178631,3954
263390120,-0.1631291,0.082854554,0.06816995,4000,0,2.7451138,1.1745481,-12.920736,4000
263394120,-0.15989184,-0.15066907,0.25096288,4000,0,0.022939315,0.34852725,-8.921264,4000
263398120,-0.019629706,-0.09966405,-0.06705009,4000,0,-3.1163971,-0.04150051,-7.8813663,4000
263402187,0.111054115,0.047582902,-0.24442758,4067,0,-0.6968943,0.20848176,-8.616553,4067
263406120,0.059023663,0.0031775068,-0.04247242,3933,0,3.285316,-0.08102796,-10.411523,3933
263410120,-0.16292775,-0.053448584,0.13022068,4000,0,2.6607642,0.08686923,-11.454335,4000
263414120,-0.10760151,-0.04218122,0.036608275,4000,0,-0.8973303,0.66558313,-10.732187,4000
263418140,0.06749315,-0.046521764,-0.14541304,4020,0,-2.1915116,0.7380463,-10.307675,4020
263422171,0.06356933,-0.022541035,-0.008710566,4031,0,1.0008687,-0.13083605,-8.770188,4031
263426121,-0.015498809,0.030803574,0.061869968,3950,0,2.3815603,-1.0333238,-7.340566,3950
263430120,-0.10640739,-0.034407023,-0.05808294,3999,0,0.2930573,0.76189953,-9.256369,3999
263434120,-0.06538968,-0.00807884,-0.06259963,4000,0,-0.72838664,1.8523548,-13.569861,4000
263438141,0.11065342,0.031242725,0.0002461458,4021,0,0.8502467,0.10163715,-12.069183,4021
263442145,0.12873687,-0.086444296,0.012038402,4004,0,1.4899855,-0.8562918,-8.806256,4004
263446120,-0.09321327,-0.05456599,-0.012772022,3975,0,0.32041335,-0.47749108,-6.4875445,3975
263450120,-0.16111788,0.09997429,-0.039942563,4000,0,-1.5864913,1.1916744,-7.3254724,4000
263454120,0.07981363,-0.02707569,0.015367603,4000,0,0.51834977,0.6539409,-12.286536,4000
263458120,0.1696051,-0.008896191,-0.07019262,4000,0,2.1740038,-0.6701682,-14.801486,4000
263462145,-0.051374774,-0.037635364,-0.029138723,4025,0,0.7957184,0.22782324,-9.99811,4025
263466120,-0.23196639,-0.06893211,0.088986464,3975,0,-0.19456194,0.98471296,-5.534057,3975
263470133,0.0012232101,0.036936115,0.046342824,4013,0,-0.8328122,0.085701294,-6.338667,4013
263474124,0.27767962,0.03889225,-0.13751224,3991,0,0.6322924,-0.5542255,-11.207679,3991
263478124,0.038769726,-0.09120432,-0.1577726,4000,0,2.4511957,0.08693929,-15.752218,4000
263482149,-0.30712053,0.030484209,0.16259725,4025,0,0.5128237,1.5403702,-10.64045,4025
263486124,-0.069505356,-0.08564768,0.1824553,3975,0,-0.65375614,0.17864716,-5.010749,3975
263490171,0.28087622,-0.026930312,-0.22219065,4047,0,-1.3822892,-0.5906133,-7.8335137,4047
263494124,0.1828506,0.12151796,-0.15785107,3953,0,1.5120193,-0.31167606,-11.658395,3953
263498124,-0.16146977,-0.047892362,0.101185955,4000,0,2.5951364,0.37607187,-12.2997875,4000
263502185,-0.26977068,-0.04530186,0.15584898,4061,0,-0.49316108,1.229687,-10.451626,4061
263506120,0.11782417,0.016687842,-0.0636109,3935,0,-1.6534047,0.73823375,-7.524754,3935
263510134,0.35310972,-0.014404879,-0.25515112,4014,0,0.76176,-0.31739187,-10.385929,4014
263514120,0.026440408,0.14847215,0.010435968,3986,0,2.6043217,-0.35963297,-10.299675,3986
263518120,-0.1815156,-0.026028397,0.17848791,4000,0,1.1731268,-0.23830797,-8.6579075,4000
263522190,-0.065146446,-0.047282163,-0.06933395,4070,0,-2.836362,1.1083597,-10.828452,4070
263526124,0.15887442,0.108007014,-0.105876535,3934,0,-1.4971648,1.4253541,-11.874358,3934
263530174,0.2069101,0.03742817,-0.023092497,4050,0,2.766516,-0.42155305,-10.143652,4050
263534124,-0.04546523,0.03997508,-0.010001874,3950,0,3.261353,-0.55403525,-8.216893,3950
263538125,-0.06382845,0.064690575,0.10987571,4001,0,-0.0026673463,0.8734495,-7.558265,4001
263542145,0.09941369,0.0024076311,-0.016817492,4020,0,-2.5100584,0.18521143,-11.435174,4020
263546120,0.07469602,0.0728246,-0.16174091,3975,0,-0.4728014,0.11292596,-13.043658,3975
263550135,0.04359496,0.03167084,0.00047745567,4015,0,3.2447574,-0.6187946,-10.112595,4015
263554120,-0.049914163,0.0075587803,0.041008856,3985,0,2.397157,-0.7477578,-7.1557407,3985
263558120,-0.09087453,0.05789841,0.01544549,4000,0,-1.2358105,1.2675164,-8.36602,4000
263562145,0.045838263,0.06490521,0.03987976,4025,0,-1.4874519,0.43356636,-10.779975,4025
263566120,0.06272099,-0.016652094,-0.13812782,3975,0,0.6769041,-0.47391543,-12.084854,3975
263570148,-0.085635476,-0.017613597,-0.07975475,4028,0,2.2844925,0.5444991,-10.867235,4028
263574120,-0.122668095,0.124302946,0.10618904,3972,0,0.75729597,0.99713373,-7.474471,3972
263578120,0.04148511,-0.045732174,0.10102536,4000,0,-1.0601407,0.15711935,-8.189239,4000
263582144,0.11288134,0.012543308,-0.13292602,4024,0,0.036973894,-1.0396864,-11.809291,4024
263586127,-0.053656314,0.06783687,-0.13757882,3983,0,1.6823841,-0.16613968,-10.5133095,3983
263590120,-0.24960943,-0.037364595,0.0751791,3993,0,1.1456861,1.2318023,-8.831588,3993
263594120,-0.10755182,0.0056976974,0.09808552,4000,0,-0.04292371,0.37381122,-9.249119,4000
263598120,0.22339565,0.03754442,-0.08994805,4000,0,-0.5684147,-0.11353516,-10.304304,4000
263602145,0.051712424,-0.03783219,-0.117302425,4025,0,1.8055619,-0.29031822,-11.615881,4025
263606141,-0.3624468,0.02691085,0.08055107,3996,0,0.37966385,0.8505418,-8.227651,3996
263610120,-0.14008708,-0.017548762,0.115255386,3979,0,-0.34838772,0.4066529,-6.5224285,3979
263614120,0.2720935,-0.029122664,-0.1713057,4000,0,-0.4769918,0.028954385,-11.364083,4000
263618120,0.10925714,0.13560583,-0.13903137,4000,0,1.9322522,-0.34515324,-13.8946085,4000
263622144,-0.24474108,-0.046798978,0.08413819,4024,0,2.2140553,0.29565078,-10.024591,4024
263626120,-0.23522481,-0.064288706,0.19932951,3976,0,-1.1692396,0.8601144,-6.6204643,3976
263630120,0.071994,0.09834792,0.0060342043,4000,0,-2.3611133,0.3303911,-5.8095865,4000
263634121,0.18803059,0.0025421872,-0.30440703,4001,0,0.95092493,0.107405774,-12.192783,4001
263638120,-0.04957978,0.11076066,-0.08276006,3999,0,3.0374706,0.87533957,-14.248899,3999
263642145,-0.12175744,0.01950613,0.26246393,4025,0,2.542964,-0.057068005,-9.530816,4025
263646122,-0.042954504,-0.09501589,0.042096745,3977,0,-2.322496,-0.2848401,-7.6669016,3977
263650120,0.016729718,0.10979291,-0.16539468,3998,0,-3.006185,0.3740565,-8.324065,3998
263654120,0.102335334,0.05940974,-0.04845054,4000,0,1.6383561,-0.15294622,-9.571636,4000
263658139,-0.059155833,0.046725485,0.014851278,4019,0,3.2272272,-0.29232025,-11.117517,4019
263662145,-0.1573295,0.06568786,0.06878312,4006,0,0.86117285,1.5012436,-10.724613,4006
263666128,0.012383072,-0.023245547,-0.0056944345,3983,0,-0.87003917,1.0616705,-11.07938,3983
263670148,0.09102175,0.05046181,-0.0697274,4020,0,-0.28513604,0.063785255,-9.444734,4020
263674124,0.07190219,0.031867508,0.022321394,3976,0,2.02288,-1.2723026,-6.799565,3976
263678123,-0.08199153,0.0029919439,-0.056451827,3999,0,1.1016957,-0.92453474,-7.7224593,3999
263682148,-0.1532321,0.07435946,-0.05860976,4025,0,-1.0647559,1.7405391,-11.729932,4025
263686125,0.04352485,0.05313875,0.1009919,3977,0,0.6897753,0.43766865,-13.312528,3977
263690154,0.11733875,-0.033360124,-0.051186725,4029,0,0.5869515,-0.71152806,-11.08507,4029
263694124,-0.09705605,-0.049025048,-0.039396808,3970,0,0.21841452,0.49412242,-7.147657,3970
263698131,-0.21338047,0.08655491,0.042464055,4007,0,0.7920851,0.59827346,-5.3829017,4007
263702146,0.026663529,0.024844421,-0.005360241,4015,0,0.009671968,0.813588,-8.549139,4015
263706120,0.24431619,0.0057525593,-0.041643303,3974,0,1.0595456,0.02510301,-14.839045,3974
263710120,0.015084343,-0.003525451,-0.064712375,4000,0,1.4559923,-0.7571465,-13.8473015,4000
263714135,-0.27906007,-0.047169305,0.054496247,4015,0,-0.3592866,0.8201306,-7.187216,4015
263718147,-0.09632968,-0.042530477,0.13964203,4012,0,-0.18393517,-0.14500083,-4.28289,4012
263722145,0.21375908,0.06605312,-0.13584545,3998,0,-0.21328212,-0.83626467,-7.901099,3998
263726120,0.10255728,-0.0060465774,-0.1850854,3975,0,1.757431,0.47541288,-14.213022,3975
263730120,-0.25417277,-0.026628716,0.11504081,4000,0,2.0322218,1.5908141,-13.872689,4000
263734120,-0.22025636,-0.0649377,0.2250355,4000,0,-0.9138209,0.95449245,-7.6061187,4000
263738120,0.1904699,-0.06720431,-0.12159756,4000,0,-1.2246884,-0.14429824,-5.6806264,4000
263742145,0.2557515,0.03769479,-0.21217678,4025,0,1.0085166,-0.68767756,-9.732335,4025
263746120,-0.09780398,0.0767603,0.059495796,3975,0,2.8132024,-0.4323669,-10.786658,3975
263750120,-0.26404756,-0.13935496,0.15802322,4000,0,0.5915398,0.57244945,-11.389923,4000
263754144,-0.07227081,0.004742479,0.010875148,4024,0,-2.5343559,0.84809834,-9.675261,4024
263758120,0.21161489,-0.026481126,-0.1524399,3976,0,-0.4429365,0.2184776,-9.01537,3976
263762145,0.092597574,0.00087074575,-0.06933599,4025,0,2.2386332,-0.13810891,-9.940673,4025
263766120,-0.18747127,0.0970502,0.15680957,3975,0,2.715575,0.09338572,-7.7179923,3975
263770120,-0.12138401,-0.13388546,0.034169495,4000,0,-0.26499304,0.8379866,-9.591651,4000
263774141,0.030201891,0.0020177749,-0.15233107,4021,0,-2.818521,1.270379,-13.371754,4021
263778120,0.16499838,0.102378294,-0.021324638,3979,0,0.5720558,-0.027805252,-10.522579,3979
263782144,0.07204948,-0.14166754,0.031003943,4024,0,3.422033,-2.1001382,-8.623618,4024
263786124,-0.233582,0.070210256,0.018945646,3980,0,0.8606694,-0.15788142,-6.973891,3980
263790120,-0.0916724,0.029213801,0.040402886,3996,0,-1.2738644,1.2065579,-8.216096,3996
263794120,0.092155114,-0.070346825,-0.0928844,4000,0,-0.7310745,0.45617855,-13.590531,4000
263798120,0.01908672,0.048423678,-0.08416478,4000,0,1.7285026,0.5275024,-12.807145,4000
263802144,-0.0730074,-0.06906019,0.05568353,4024,0,2.7134805,0.13398145,-7.839723,4024
263806144,-0.17147353,-0.027221153,-0.010456918,4000,0,-0.75402164,1.09798,-6.6376023,4000
263810120,0.05382703,0.0765944,0.055782806,3976,0,-1.7026638,1.0756809,-8.367891,3976
263814921,0.24955545,-0.053211726,-0.103755176,4801,0,0.83397996,-1.8587106,-12.771716,4801
263818921,-0.12069114,-0.023793742,-0.14751385,4000,0,1.3979502,-0.053703167,-12.381264,4000
263823721,-0.2383029,0.011535836,0.17150973,4800,0,1.2001508,0.7584999,-7.2540536,4800
263827721,0.05113372,-0.0856505,0.03139539,4000,0,-1.275987,0.1713871,-7.4239073,4000
263831721,0.17811993,0.040681563,-0.1371267,4000,0,-0.23300661,0.23193172,-10.717736,4000
263835721,0.009002329,0.00047092294,-0.079962194,4000,0,2.4121428,0.06578707,-11.505974,4000
263839746,-0.24313843,-0.06754956,0.075215,4025,0,1.0334595,1.5263053,-9.741843,4025
263843721,-0.09059687,-0.045249205,0.12027688,3975,0,-0.753066,0.86741954,-8.938832,3975
263847753,0.26034963,0.0045382697,-0.14465255,4032,0,-0.0042833,-1.063251,-9.298852,4032
263851721,0.17526537,-0.02922522,-0.18622816,3968,0,1.7814505,-1.0002434,-11.320329,3968
263855721,-0.20420426,0.0074131214,0.16559315,4000,0,0.6008123,0.201261,-8.871752,4000
263859765,-0.271711,-0.08682674,0.20113593,4044,0,-1.2511259,0.18513152,-7.284134,4044
263863723,0.046884585,-0.059662238,-0.20622703,3958,0,-0.72936964,1.1514108,-10.367897,3958
263867721,0.22787078,0.09044333,-0.2041234,3998,0,2.2062793,1.2255133,-13.056496,3998
263871725,0.016076973,-0.02374585,0.11461644,4004,0,3.3027549,-0.084769994,-9.917838,4004
