timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
272146120,32767,32767,32767,32767,32767,-44,32767,32767
272150151,32767,32767,32767,32767,32767,32767,32767,32767
272154140,32767,32767,32767,32767,32767,32767,32767,32767
272158120,32767,32767,32767,32767,32767,-63,32767,32767
272162145,32767,32767,32767,32767,-47,32767,32767,32767
272166120,32767,32767,32767,32767,32767,-44,32767,32767
272170120,32767,32767,32767,32767,32767,32767,32767,32767
272174141,32767,32767,32767,32767,-63,32767,32767,32767
272178120,32767,32767,32767,32767,32767,-63,32767,32767
272182144,32767,32767,32767,32767,32767,32767,32767,32767
272186120,32767,32767,32767,32767,-68,-43,32767,32767
272190120,32767,32767,32767,32767,32767,32767,32767,32767
272194120,32767,32767,32767,32767,32767,32767,32767,32767
272198120,32767,32767,32767,32767,32767,-63,32767,32767
272202145,32767,32767,32767,32767,32767,32767,32767,32767
272206120,32767,32767,32767,32767,-65,-44,32767,32767
272210120,32767,32767,32767,32767,32767,32767,32767,32767
272214120,32767,32767,32767,32767,32767,32767,32767,32767
272218120,32767,32767,32767,32767,-68,-63,32767,32767
272222144,32767,32767,32767,32767,32767,32767,32767,32767
272226120,32767,32767,32767,32767,-47,-44,32767,32767
272230120,32767,32767,32767,32767,32767,32767,32767,32767
272234120,32767,32767,32767,32767,32767,32767,32767,32767
272238177,32767,32767,32767,32767,32767,-63,32767,32767
272242145,32767,32767,32767,32767,32767,32767,32767,32767
272246120,32767,32767,32767,32767,32767,-44,32767,32767
272250120,32767,32767,32767,32767,-67,32767,32767,32767
272254120,32767,32767,32767,32767,32767,32767,32767,32767
272258132,32767,32767,32767,32767,32767,-63,32767,32767
272262145,32767,32767,32767,32767,-65,32767,32767,32767
272266120,32767,32767,32767,32767,32767,-44,32767,32767
272270120,32767,32767,32767,32767,32767,32767,32767,32767
272274133,32767,32767,32767,32767,-68,32767,32767,32767
272278148,32767,32767,32767,32767,32767,-63,32767,32767
272282148,32767,32767,32767,32767,32767,32767,32767,32767
272286123,32767,32767,32767,32767,32767,-44,32767,32767
272290123,32767,32767,32767,32767,32767,32767,32767,32767
272294122,32767,32767,32767,32767,-60,32767,32767,32767
272298146,32767,32767,32767,32767,32767,-64,32767,32767
272302145,32767,32767,32767,32767,32767,32767,32767,32767
272306921,32767,32767,32767,32767,-76,-52,32767,32767
272310921,32767,32767,32767,32767,32767,32767,32767,32767
272314921,32767,32767,32767,32767,-55,32767,32767,32767
272318931,32767,32767,32767,32767,32767,-72,32767,32767
272323721,32767,32767,-73,32767,32767,32767,32767,32767
272327721,32767,32767,32767,32767,32767,-60,32767,32767
272331759,32767,32767,32767,32767,32767,32767,32767,32767
272335721,32767,32767,32767,32767,-43,-39,32767,32767
272339721,32767,32767,32767,32767,32767,32767,32767,32767
272343721,32767,32767,32767,32767,32767,32767,32767,32767
272347721,32767,32767,32767,32767,-53,-59,32767,32767
272351721,32767,32767,32767,32767,32767,32767,32767,32767
272355725,32767,32767,32767,32767,32767,-39,32767,32767
272359752,32767,32767,32767,32767,-63,32767,32767,32767
272363721,32767,32767,32767,32767,32767,32767,32767,32767
272367721,32767,32767,32767,32767,32767,-59,32767,32767
272371721,32767,32767,32767,32767,32767,32767,32767,32767
272375743,32767,32767,32767,32767,32767,-39,32767,32767
272379721,32767,32767,32767,32767,-43,32767,32767,32767
272383721,32767,32767,32767,32767,32767,32767,32767,32767
272387759,32767,32767,32767,32767,32767,-60,32767,32767
272391742,32767,32767,32767,32767,-61,32767,32767,32767
272395721,32767,32767,32767,32767,32767,-39,32767,32767
272399738,32767,32767,32767,32767,32767,32767,32767,32767
272403721,32767,32767,32767,32767,-68,32767,32767,32767
272407721,32767,32767,32767,32767,32767,-59,32767,32767
272411721,32767,32767,32767,32767,32767,32767,32767,32767
272415759,32767,32767,32767,32767,32767,-40,32767,32767
272419746,32767,32767,32767,32767,32767,32767,32767,32767
272423721,32767,32767,32767,32767,-53,32767,32767,32767
272427721,32767,32767,32767,32767,32767,-60,32767,32767
272431721,32767,32767,32767,32767,32767,32767,32767,32767
272435721,32767,32767,32767,32767,-68,-40,32767,32767
272439753,32767,32767,32767,32767,32767,32767,32767,32767
272443759,32767,32767,32767,32767,-43,32767,32767,32767
272447721,32767,32767,32767,32767,32767,-59,32767,32767
272451721,32767,32767,32767,32767,32767,32767,32767,32767
272455721,32767,32767,32767,32767,32767,-40,32767,32767
272459780,32767,32767,32767,32767,32767,32767,32767,32767
272463721,32767,32767,32767,32767,32767,32767,32767,32767
272467721,32767,32767,32767,32767,-67,-59,32767,32767
272471759,32767,32767,32767,32767,32767,32767,32767,32767
272475721,32767,32767,32767,32767,-43,-39,32767,32767
272479721,32767,32767,32767,32767,32767,32767,32767,32767
272483721,32767,32767,32767,32767,32767,32767,32767,32767
272487721,32767,32767,32767,32767,-53,-60,32767,32767
272491721,32767,32767,32767,32767,32767,32767,32767,32767
272495721,32767,32767,32767,32767,32767,-40,32767,32767
272499762,32767,32767,32767,32767,32767,32767,32767,32767
272503720,32767,32767,32767,32767,32767,32767,32767,32767
272507721,32767,32767,32767,32767,-43,-60,32767,32767
272511721,32767,32767,32767,32767,32767,32767,32767,32767
272515721,32767,32767,32767,32767,32767,-40,32767,32767
272519721,32767,32767,32767,32767,-60,32767,32767,32767
272523741,32767,32767,-42,32767,32767,32767,32767,32767
272527747,32767,32767,32767,32767,32767,-60,32767,32767
272531721,32767,32767,32767,32767,-66,32767,32767,32767
272535720,32767,32767,32767,32767,32767,-40,32767,32767
272539721,32767,32767,32767,32767,32767,32767,32767,32767
272543740,32767,32767,32767,32767,32767,32767,32767,32767
272547743,32767,32767,32767,32767,32767,-60,32767,32767
272551721,32767,32767,32767,32767,-53,32767,32767,32767
272555759,32767,32767,32767,32767,32767,-40,32767,32767
272559721,32767,32767,32767,32767,32767,32767,32767,32767
272563721,32767,32767,32767,32767,-67,32767,32767,32767
272567751,32767,32767,32767,32767,32767,-60,32767,32767
272571722,32767,32767,32767,32767,-43,32767,32767,32767
272575721,32767,32767,32767,32767,32767,-40,32767,32767
272579721,32767,32767,32767,32767,32767,32767,32767,32767
272583761,32767,32767,32767,32767,32767,32767,32767,32767
272587771,32767,32767,32767,32767,32767,-60,32767,32767
272591721,32767,32767,32767,32767,32767,32767,32767,32767
272595721,32767,32767,32767,32767,-68,-40,32767,32767
272599721,32767,32767,32767,32767,32767,32767,32767,32767
272603721,32767,32767,32767,32767,-43,32767,32767,32767
272607779,32767,32767,32767,32767,32767,-60,32767,32767
272611759,32767,32767,32767,32767,32767,32767,32767,32767
272615721,32767,32767,32767,32767,-63,-39,32767,32767
272619721,32767,32767,32767,32767,32767,32767,32767,32767
272623721,32767,32767,32767,32767,32767,32767,32767,32767
272627726,32767,32767,32767,32767,32767,-60,32767,32767
272631720,32767,32767,32767,32767,32767,32767,32767,32767
272635721,32767,32767,32767,32767,-43,-40,32767,32767
272639759,32767,32767,32767,32767,32767,32767,32767,32767
272643721,32767,32767,32767,32767,32767,32767,32767,32767
272647721,32767,32767,32767,32767,-53,-60,32767,32767
272651721,32767,32767,32767,32767,32767,32767,32767,32767
272655721,32767,32767,32767,32767,32767,-39,32767,32767
272659721,32767,32767,32767,32767,-63,32767,32767,32767
272663720,32767,32767,32767,32767,32767,32767,32767,32767
272667760,32767,32767,32767,32767,32767,-60,32767,32767
272671721,32767,32767,32767,32767,32767,32767,32767,32767
272675728,32767,32767,32767,32767,32767,-39,32767,32767
272679721,32767,32767,32767,32767,-53,32767,32767,32767
272683721,32767,32767,32767,32767,32767,32767,32767,32767
272687721,32767,32767,32767,32767,32767,-60,32767,32767
272691725,32767,32767,32767,32767,-69,32767,32767,32767
272695761,32767,32767,32767,32767,32767,-40,32767,32767
272699721,32767,32767,32767,32767,-43,32767,32767,32767
272703721,32767,32767,32767,32767,32767,32767,32767,32767
272707721,32767,32767,32767,32767,32767,-60,32767,32767
272711738,32767,32767,32767,32767,32767,32767,32767,32767
272715756,32767,32767,32767,32767,32767,-39,32767,32767
272719721,32767,32767,-53,32767,32767,32767,32767,32767
272723759,32767,32767,32767,32767,-68,32767,32767,32767
272727720,32767,32767,32767,32767,32767,-60,32767,32767
272731721,32767,32767,32767,32767,-43,32767,32767,32767
272735737,32767,32767,32767,32767,32767,-40,32767,32767
272739721,32767,32767,32767,32767,32767,32767,32767,32767
272743721,32767,32767,32767,32767,-63,32767,32767,32767
272747721,32767,32767,32767,32767,32767,-60,32767,32767
272751759,32767,32767,32767,32767,32767,32767,32767,32767
272755757,32767,32767,32767,32767,32767,-39,32767,32767
272759725,32767,32767,32767,32767,32767,32767,32767,32767
272763721,32767,32767,32767,32767,-43,32767,32767,32767
272767721,32767,32767,32767,32767,32767,-60,32767,32767
272771721,32767,32767,32767,32767,32767,32767,32767,32767
272775741,32767,32767,32767,32767,-53,-40,32767,32767
272779759,32767,32767,32767,32767,32767,32767,32767,32767
272783721,32767,32767,32767,32767,32767,32767,32767,32767
272787721,32767,32767,32767,32767,-67,-60,32767,32767
272791720,32767,32767,32767,32767,32767,32767,32767,32767
272795738,32767,32767,32767,32767,32767,-40,32767,32767
272799721,32767,32767,32767,32767,32767,32767,32767,32767
272803721,32767,32767,32767,32767,32767,32767,32767,32767
272807759,32767,32767,32767,32767,-53,-60,32767,32767
272811721,32767,32767,32767,32767,32767,32767,32767,32767
272815721,32767,32767,32767,32767,32767,-40,32767,32767
272819721,32767,32767,32767,32767,-67,32767,32767,32767
272823733,32767,32767,32767,32767,32767,32767,32767,32767
272827721,32767,32767,32767,32767,-43,-60,32767,32767
272831721,32767,32767,32767,32767,32767,32767,32767,32767
272835761,32767,32767,32767,32767,32767,-40,32767,32767
272839732,32767,32767,32767,32767,32767,32767,32767,32767
272843741,32767,32767,32767,32767,32767,32767,32767,32767
272847721,32767,32767,32767,32767,32767,-60,32767,32767
272851721,32767,32767,32767,32767,-67,32767,32767,32767
272855721,32767,32767,32767,32767,32767,-40,32767,32767
272859737,32767,32767,32767,32767,-43,32767,32767,32767
272864521,32767,32767,32767,32767,32767,32767,32767,32767
272868521,32767,32767,32767,32767,32767,-67,32767,32767
272872521,32767,32767,32767,32767,-61,32767,32767,32767
272876537,32767,32767,32767,32767,32767,-48,32767,32767
272880521,32767,32767,32767,32767,32767,32767,32767,32767
272884521,32767,32767,32767,32767,32767,32767,32767,32767
272888521,32767,32767,32767,32767,32767,-67,32767,32767
272893336,32767,32767,32767,32767,-46,32767,32767,32767
272897326,32767,32767,32767,32767,32767,-55,32767,32767
272901321,32767,32767,32767,32767,32767,32767,32767,32767
272905321,32767,32767,32767,32767,-68,32767,32767,32767
272909321,32767,32767,32767,32767,32767,-76,32767,32767
272913326,32767,32767,32767,32767,32767,32767,32767,32767
272917334,32767,32767,32767,32767,-60,-56,32767,32767
272921321,32767,32767,-48,32767,32767,32767,32767,32767
272925321,32767,32767,32767,32767,32767,32767,32767,32767
272929321,32767,32767,32767,32767,32767,-76,32767,32767
272933321,32767,32767,32767,32767,32767,32767,32767,32767
272937321,32767,32767,32767,32767,32767,-56,32767,32767
272941321,32767,32767,32767,32767,-61,32767,32767,32767
272945321,32767,32767,32767,32767,32767,32767,32767,32767
272949321,32767,32767,32767,32767,32767,-76,32767,32767
272953321,32767,32767,32767,32767,-69,32767,32767,32767
272957321,32767,32767,32767,32767,32767,-56,32767,32767
272961321,32767,32767,32767,32767,32767,32767,32767,32767
272965350,32767,32767,32767,32767,-61,32767,32767,32767
272969321,32767,32767,32767,32767,32767,-76,32767,32767
272973321,32767,32767,32767,32767,32767,32767,32767,32767
272977324,32767,32767,32767,32767,32767,-55,32767,32767
272981321,32767,32767,32767,32767,32767,32767,32767,32767
272985321,32767,32767,32767,32767,32767,32767,32767,32767
272989321,32767,32767,32767,32767,-60,-76,32767,32767
272993321,32767,32767,32767,32767,32767,32767,32767,32767
272997342,32767,32767,32767,32767,32767,-55,32767,32767
273001321,32767,32767,32767,32767,-67,32767,32767,32767
273005343,32767,32767,32767,32767,32767,32767,32767,32767
273009321,32767,32767,32767,32767,32767,-76,32767,32767
273013321,32767,32767,32767,32767,-63,32767,32767,32767
273017321,32767,32767,32767,32767,32767,-56,32767,32767
273021321,32767,32767,32767,32767,32767,32767,32767,32767
273025365,32767,32767,32767,32767,32767,32767,32767,32767
273029321,32767,32767,32767,32767,32767,-76,32767,32767
273033321,32767,32767,32767,32767,32767,32767,32767,32767
273037321,32767,32767,32767,32767,-62,-55,32767,32767
273041321,32767,32767,32767,32767,32767,32767,32767,32767
273045371,32767,32767,32767,32767,32767,32767,32767,32767
273049321,32767,32767,32767,32767,-67,-76,32767,32767
273053321,32767,32767,32767,32767,32767,32767,32767,32767
273057321,32767,32767,32767,32767,32767,-56,32767,32767
273061337,32767,32767,32767,32767,-63,32767,32767,32767
273065339,32767,32767,32767,32767,32767,32767,32767,32767
273069321,32767,32767,32767,32767,32767,-75,32767,32767
273073321,32767,32767,32767,32767,32767,32767,32767,32767
273077321,32767,32767,32767,32767,32767,-55,32767,32767
273081338,32767,32767,32767,32767,32767,32767,32767,32767
273085321,32767,32767,32767,32767,-66,32767,32767,32767
273089321,32767,32767,32767,32767,32767,-75,32767,32767
273093321,32767,32767,32767,32767,32767,32767,32767,32767
273097321,32767,32767,32767,32767,-67,-55,32767,32767
273101321,32767,32767,32767,32767,32767,32767,32767,32767
273105324,32767,32767,32767,32767,32767,32767,32767,32767
273109321,32767,32767,32767,32767,-65,-76,32767,32767
273113321,32767,32767,32767,32767,32767,32767,32767,32767
273117321,32767,32767,32767,32767,32767,-55,32767,32767
273121321,32767,32767,-67,32767,32767,32767,32767,32767
273125321,32767,32767,32767,32767,32767,32767,32767,32767
273129321,32767,32767,32767,32767,32767,-75,32767,32767
273133338,32767,32767,32767,32767,-65,32767,32767,32767
273137321,32767,32767,32767,32767,32767,-56,32767,32767
273141321,32767,32767,32767,32767,32767,32767,32767,32767
273145341,32767,32767,32767,32767,-68,32767,32767,32767
273149321,32767,32767,32767,32767,32767,-76,32767,32767
273153347,32767,32767,32767,32767,32767,32767,32767,32767
273157321,32767,32767,32767,32767,-63,-55,32767,32767
273161321,32767,32767,32767,32767,32767,32767,32767,32767
273165338,32767,32767,32767,32767,32767,32767,32767,32767
273169321,32767,32767,32767,32767,32767,-76,32767,32767
273173368,32767,32767,32767,32767,32767,32767,32767,32767
273177321,32767,32767,32767,32767,32767,-55,32767,32767
273181321,32767,32767,32767,32767,-53,32767,32767,32767
273185321,32767,32767,32767,32767,32767,32767,32767,32767
273189368,32767,32767,32767,32767,32767,-76,32767,32767
273193324,32767,32767,32767,32767,-68,32767,32767,32767
273197321,32767,32767,32767,32767,32767,-55,32767,32767
273201321,32767,32767,32767,32767,32767,32767,32767,32767
273205321,32767,32767,32767,32767,-64,32767,32767,32767
273209321,32767,32767,32767,32767,32767,-76,32767,32767
273213344,32767,32767,32767,32767,32767,32767,32767,32767
273217321,32767,32767,32767,32767,32767,-55,32767,32767
273221321,32767,32767,32767,32767,32767,32767,32767,32767
273225321,32767,32767,32767,32767,32767,32767,32767,32767
273229337,32767,32767,32767,32767,-64,-76,32767,32767
273233321,32767,32767,32767,32767,32767,32767,32767,32767
273237321,32767,32767,32767,32767,32767,-55,32767,32767
273241321,32767,32767,32767,32767,-68,32767,32767,32767
273245323,32767,32767,32767,32767,32767,32767,32767,32767
273249338,32767,32767,32767,32767,32767,-76,32767,32767
273253321,32767,32767,32767,32767,-65,32767,32767,32767
273257321,32767,32767,32767,32767,32767,-55,32767,32767
273261321,32767,32767,32767,32767,32767,32767,32767,32767
273265321,32767,32767,32767,32767,32767,32767,32767,32767
273269321,32767,32767,32767,32767,32767,-76,32767,32767
273273321,32767,32767,32767,32767,32767,32767,32767,32767
273277321,32767,32767,32767,32767,-65,-55,32767,32767
273281321,32767,32767,32767,32767,32767,32767,32767,32767
273285321,32767,32767,32767,32767,32767,32767,32767,32767
273289321,32767,32767,32767,32767,-68,-75,32767,32767
273293321,32767,32767,32767,32767,32767,32767,32767,32767
273297321,32767,32767,32767,32767,32767,-55,32767,32767
273301353,32767,32767,32767,32767,-66,32767,32767,32767
273305321,32767,32767,32767,32767,32767,32767,32767,32767
273309321,32767,32767,32767,32767,32767,-75,32767,32767
273313324,32767,32767,32767,32767,32767,32767,32767,32767
273317338,32767,32767,32767,32767,32767,-55,32767,32767
273321321,32767,32767,-67,32767,32767,32767,32767,32767
273325321,32767,32767,32767,32767,-65,32767,32767,32767
273329321,32767,32767,32767,32767,32767,-76,32767,32767
273333338,32767,32767,32767,32767,32767,32767,32767,32767
273337321,32767,32767,32767,32767,-67,-55,32767,32767
273341329,32767,32767,32767,32767,32767,32767,32767,32767
273345341,32767,32767,32767,32767,32767,32767,32767,32767
273349321,32767,32767,32767,32767,-65,-76,32767,32767
273353321,32767,32767,32767,32767,32767,32767,32767,32767
273357329,32767,32767,32767,32767,32767,-55,32767,32767
273361321,32767,32767,32767,32767,32767,32767,32767,32767
273365321,32767,32767,32767,32767,32767,32767,32767,32767
273369321,32767,32767,32767,32767,32767,-76,32767,32767
273373321,32767,32767,32767,32767,-66,32767,32767,32767
273377321,32767,32767,32767,32767,32767,-55,32767,32767
273381321,32767,32767,32767,32767,32767,32767,32767,32767
273385321,32767,32767,32767,32767,-68,32767,32767,32767
273389321,32767,32767,32767,32767,32767,-76,32767,32767
273393321,32767,32767,32767,32767,32767,32767,32767,32767
273397341,32767,32767,32767,32767,-66,-55,32767,32767
273401367,32767,32767,32767,32767,32767,32767,32767,32767
273405321,32767,32767,32767,32767,32767,32767,32767,32767
273409321,32767,32767,32767,32767,32767,-76,32767,32767
273413321,32767,32767,32767,32767,32767,32767,32767,32767
273417338,32767,32767,32767,32767,32767,-55,32767,32767
273421321,32767,32767,32767,32767,-66,32767,32767,32767
273426120,32767,32767,32767,32767,32767,32767,32767,32767
273430120,32767,32767,32767,32767,-47,-84,32767,32767
273434129,32767,32767,32767,32767,32767,32767,32767,32767
273438120,32767,32767,32767,32767,32767,-63,32767,32767
273442170,32767,32767,32767,32767,-67,32767,32767,32767
273446120,32767,32767,32767,32767,32767,-44,32767,32767
273450938,32767,32767,32767,32767,32767,32767,32767,32767
273454921,32767,32767,32767,32767,32767,32767,32767,32767
273458921,32767,32767,32767,32767,32767,-72,32767,32767
273462931,32767,32767,32767,32767,-45,32767,32767,32767
273466921,32767,32767,32767,32767,32767,-52,32767,32767
273470921,32767,32767,32767,32767,32767,32767,32767,32767
273474921,32767,32767,32767,32767,-65,32767,32767,32767
273478921,32767,32767,32767,32767,32767,-71,32767,32767
273482951,32767,32767,32767,32767,32767,32767,32767,32767
273486921,32767,32767,32767,32767,-68,-52,32767,32767
273490921,32767,32767,32767,32767,32767,32767,32767,32767
273494921,32767,32767,32767,32767,32767,32767,32767,32767
273498921,32767,32767,32767,32767,32767,-71,32767,32767
273502936,32767,32767,32767,32767,32767,32767,32767,32767
273506921,32767,32767,32767,32767,-63,-52,32767,32767
273510921,32767,32767,32767,32767,32767,32767,32767,32767
273514937,32767,32767,32767,32767,32767,32767,32767,32767
273518921,32767,32767,32767,32767,-67,-71,32767,32767
273522952,32767,32767,-64,32767,32767,32767,32767,32767
273526921,32767,32767,32767,32767,-45,-52,32767,32767
273530921,32767,32767,32767,32767,32767,32767,32767,32767
273534938,32767,32767,32767,32767,32767,32767,32767,32767
273538921,32767,32767,32767,32767,32767,-71,32767,32767
273542921,32767,32767,32767,32767,32767,32767,32767,32767
273546921,32767,32767,32767,32767,32767,-52,32767,32767
273550921,32767,32767,32767,32767,-67,32767,32767,32767
273554921,32767,32767,32767,32767,32767,32767,32767,32767
273558921,32767,32767,32767,32767,-45,-71,32767,32767
273562921,32767,32767,32767,32767,32767,32767,32767,32767
273566921,32767,32767,32767,32767,32767,-52,32767,32767
273570921,32767,32767,32767,32767,-55,32767,32767,32767
273574921,32767,32767,32767,32767,32767,32767,32767,32767
273578921,32767,32767,32767,32767,32767,-71,32767,32767
273582921,32767,32767,32767,32767,32767,32767,32767,32767
273586921,32767,32767,32767,32767,32767,-52,32767,32767
273590928,32767,32767,32767,32767,-45,32767,32767,32767
273594921,32767,32767,32767,32767,32767,32767,32767,32767
273598925,32767,32767,32767,32767,32767,-72,32767,32767
273602921,32767,32767,32767,32767,-54,32767,32767,32767
273606921,32767,32767,32767,32767,32767,-52,32767,32767
273610936,32767,32767,32767,32767,32767,32767,32767,32767
273614921,32767,32767,32767,32767,-68,32767,32767,32767
273618938,32767,32767,32767,32767,32767,-71,32767,32767
273622921,32767,32767,32767,32767,32767,32767,32767,32767
273626921,32767,32767,32767,32767,32767,-52,32767,32767
273630956,32767,32767,32767,32767,32767,32767,32767,32767
273634921,32767,32767,32767,32767,-65,32767,32767,32767
273638921,32767,32767,32767,32767,32767,-71,32767,32767
273642921,32767,32767,32767,32767,32767,32767,32767,32767
273646921,32767,32767,32767,32767,-67,-52,32767,32767
273650937,32767,32767,32767,32767,32767,32767,32767,32767
273654921,32767,32767,32767,32767,-45,32767,32767,32767
273658921,32767,32767,32767,32767,32767,-71,32767,32767
273662921,32767,32767,32767,32767,32767,32767,32767,32767
273666921,32767,32767,32767,32767,32767,-52,32767,32767
273670944,32767,32767,32767,32767,32767,32767,32767,32767
273674921,32767,32767,32767,32767,32767,32767,32767,32767
273678921,32767,32767,32767,32767,-67,-71,32767,32767
273682937,32767,32767,32767,32767,32767,32767,32767,32767
273686922,32767,32767,32767,32767,-45,-52,32767,32767
273690921,32767,32767,32767,32767,32767,32767,32767,32767
273694926,32767,32767,32767,32767,32767,32767,32767,32767
273698934,32767,32767,32767,32767,-63,-72,32767,32767
273702938,32767,32767,32767,32767,32767,32767,32767,32767
273706921,32767,32767,32767,32767,32767,-51,32767,32767
273710921,32767,32767,32767,32767,32767,32767,32767,32767
273714924,32767,32767,32767,32767,32767,32767,32767,32767
273718921,32767,32767,-41,32767,-45,-72,32767,32767
273722921,32767,32767,32767,32767,32767,32767,32767,32767
273726922,32767,32767,32767,32767,32767,-52,32767,32767
273730921,32767,32767,32767,32767,-55,32767,32767,32767
273734921,32767,32767,32767,32767,32767,32767,32767,32767
273738933,32767,32767,32767,32767,32767,-71,32767,32767
273742921,32767,32767,32767,32767,-68,32767,32767,32767
273746921,32767,32767,32767,32767,32767,-52,32767,32767
273750921,32767,32767,32767,32767,32767,32767,32767,32767
273754921,32767,32767,32767,32767,32767,32767,32767,32767
273758941,32767,32767,32767,32767,32767,-72,32767,32767
273762921,32767,32767,32767,32767,-62,32767,32767,32767
273766937,32767,32767,32767,32767,32767,-51,32767,32767
273770921,32767,32767,32767,32767,32767,32767,32767,32767
273774921,32767,32767,32767,32767,-68,32767,32767,32767
273778922,32767,32767,32767,32767,32767,-72,32767,32767
273782921,32767,32767,32767,32767,-45,32767,32767,32767
273786938,32767,32767,32767,32767,32767,-51,32767,32767
273790921,32767,32767,32767,32767,32767,32767,32767,32767
273794966,32767,32767,32767,32767,32767,32767,32767,32767
273798941,32767,32767,32767,32767,32767,-72,32767,32767
273802921,32767,32767,32767,32767,32767,32767,32767,32767
273806921,32767,32767,32767,32767,-68,-52,32767,32767
273810920,32767,32767,32767,32767,32767,32767,32767,32767
273814921,32767,32767,32767,32767,-45,32767,32767,32767
273818921,32767,32767,32767,32767,32767,-71,32767,32767
273822921,32767,32767,32767,32767,32767,32767,32767,32767
273826921,32767,32767,32767,32767,-65,-52,32767,32767
273830921,32767,32767,32767,32767,32767,32767,32767,32767
273834921,32767,32767,32767,32767,32767,32767,32767,32767
273838921,32767,32767,32767,32767,32767,-71,32767,32767
273842921,32767,32767,32767,32767,32767,32767,32767,32767
273846921,32767,32767,32767,32767,-45,-52,32767,32767
273850937,32767,32767,32767,32767,32767,32767,32767,32767
273854921,32767,32767,32767,32767,32767,32767,32767,32767
273858921,32767,32767,32767,32767,-55,-72,32767,32767
273862921,32767,32767,32767,32767,32767,32767,32767,32767
273866921,32767,32767,32767,32767,32767,-52,32767,32767
273870938,32767,32767,32767,32767,-66,32767,32767,32767
273874921,32767,32767,32767,32767,32767,32767,32767,32767
273878921,32767,32767,32767,32767,32767,-71,32767,32767
273882921,32767,32767,32767,32767,32767,32767,32767,32767
273886926,32767,32767,32767,32767,32767,-52,32767,32767
273890921,32767,32767,32767,32767,-63,32767,32767,32767
273894921,32767,32767,32767,32767,32767,32767,32767,32767
273898921,32767,32767,32767,32767,32767,-72,32767,32767
273902921,32767,32767,32767,32767,-67,32767,32767,32767
273906945,32767,32767,32767,32767,32767,-52,32767,32767
273910921,32767,32767,32767,32767,-45,32767,32767,32767
273914921,32767,32767,32767,32767,32767,32767,32767,32767
273918921,32767,32767,32767,32767,32767,-71,32767,32767
273922943,32767,32767,-55,32767,32767,32767,32767,32767
273926927,32767,32767,32767,32767,32767,-52,32767,32767
273930921,32767,32767,32767,32767,32767,32767,32767,32767
273934937,32767,32767,32767,32767,-69,32767,32767,32767
273938920,32767,32767,32767,32767,32767,-71,32767,32767
273942921,32767,32767,32767,32767,-45,32767,32767,32767
273946946,32767,32767,32767,32767,32767,-52,32767,32767
273950921,32767,32767,32767,32767,32767,32767,32767,32767
273954961,32767,32767,32767,32767,-55,32767,32767,32767
273958921,32767,32767,32767,32767,32767,-71,32767,32767
273962921,32767,32767,32767,32767,32767,32767,32767,32767
273966921,32767,32767,32767,32767,32767,-52,32767,32767
273970921,32767,32767,32767,32767,32767,32767,32767,32767
273974921,32767,32767,32767,32767,-45,32767,32767,32767
273978921,32767,32767,32767,32767,32767,-71,32767,32767
273982921,32767,32767,32767,32767,32767,32767,32767,32767
273986968,32767,32767,32767,32767,-55,-52,32767,32767
273991721,32767,32767,32767,32767,32767,32767,32767,32767
273995721,32767,32767,32767,32767,-43,-40,32767,32767
273999721,32767,32767,32767,32767,32767,32767,32767,32767
274003721,32767,32767,32767,32767,32767,32767,32767,32767
274007761,32767,32767,32767,32767,32767,-60,32767,32767
274011759,32767,32767,32767,32767,32767,32767,32767,32767
274015721,32767,32767,32767,32767,32767,-39,32767,32767
274019721,32767,32767,32767,32767,-60,32767,32767,32767
274023721,32767,32767,32767,32767,32767,32767,32767,32767
274027741,32767,32767,32767,32767,32767,-60,32767,32767
274031721,32767,32767,32767,32767,-68,32767,32767,32767
274035740,32767,32767,32767,32767,32767,-40,32767,32767
274039759,32767,32767,32767,32767,-43,32767,32767,32767
274043721,32767,32767,32767,32767,32767,32767,32767,32767
274047721,32767,32767,32767,32767,32767,-60,32767,32767
274051721,32767,32767,32767,32767,32767,32767,32767,32767
274055719,32767,32767,32767,32767,32767,-40,32767,32767
274059721,32767,32767,32767,32767,32767,32767,32767,32767
274063721,32767,32767,32767,32767,-63,32767,32767,32767
274067760,32767,32767,32767,32767,32767,-60,32767,32767
274071721,32767,32767,32767,32767,-43,32767,32767,32767
274075721,32767,32767,32767,32767,32767,-40,32767,32767
274079721,32767,32767,32767,32767,32767,32767,32767,32767
274083721,32767,32767,32767,32767,-53,32767,32767,32767
274087721,32767,32767,32767,32767,32767,-60,32767,32767
274091721,32767,32767,32767,32767,32767,32767,32767,32767
274095745,32767,32767,32767,32767,32767,-40,32767,32767
274099720,32767,32767,32767,32767,32767,32767,32767,32767
274103721,32767,32767,32767,32767,-43,32767,32767,32767
274107721,32767,32767,32767,32767,32767,-60,32767,32767
274111721,32767,32767,32767,32767,32767,32767,32767,32767
274115738,32767,32767,32767,32767,-61,-40,32767,32767
274119724,32767,32767,-52,32767,32767,32767,32767,32767
274123761,32767,32767,32767,32767,32767,32767,32767,32767
274127721,32767,32767,32767,32767,-66,-59,32767,32767
