timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
647921820,0.12402164,-0.2651548,0.45724514
647931817,0.123531014,-0.2596454,0.44860017
647941809,0.13432534,-0.26414904,0.4587855
647951803,0.123606935,-0.26881024,0.44870678
647961784,0.119529784,-0.26060146,0.46033704
647971817,0.12693676,-0.26270267,0.45367718
647981784,0.12855862,-0.2593911,0.4483788
647991817,0.12662055,-0.26268318,0.46035597
648001784,0.12626699,-0.26435265,0.45009094
648011817,0.12278073,-0.26360926,0.45178682
648021784,0.12834282,-0.26095352,0.45672178
648031817,0.12725428,-0.2644714,0.45371136
648041786,0.1198188,-0.2631727,0.4409282
648051816,0.12623408,-0.26259214,0.460019
648061784,0.1250833,-0.2616051,0.4520164
648071818,0.12782499,-0.26381573,0.45334542
648081784,0.124453306,-0.26585227,0.45405582
648091807,0.12570296,-0.26256782,0.45926678
648101784,0.12684067,-0.2648134,0.45189065
648111817,0.12777066,-0.26281604,0.45712918
648121811,0.12676723,-0.26085237,0.45846406
648131859,0.12194562,-0.26556897,0.45511848
648141784,0.12044741,-0.26540703,0.45017615
648151803,0.123550355,-0.2609818,0.45255384
648161784,0.12985368,-0.2648924,0.45680782
648171835,0.12327859,-0.26520327,0.44897795
648181784,0.12638682,-0.25995782,0.45570663
648191783,0.12928563,-0.26289362,0.45709872
648201785,0.12571749,-0.26159573,0.4566075
648211795,0.12447494,-0.25827205,0.45569482
648221784,0.12551196,-0.2677526,0.45566183
648231803,0.12642455,-0.26298797,0.4501418
648241784,0.122531995,-0.26311895,0.4588099
648251802,0.1289815,-0.2591895,0.4544372
648261784,0.12488764,-0.26597303,0.45529082
648271795,0.12376022,-0.2654975,0.45787716
648281784,0.12703502,-0.26347715,0.45765227
648291795,0.12761217,-0.26275253,0.4503548
648301784,0.12600312,-0.26040924,0.46204105
648311795,0.117911085,-0.2712523,0.45429757
648321784,0.123017564,-0.26275042,0.4428502
648331796,0.12953228,-0.2604578,0.46363282
648341820,0.12203423,-0.26276535,0.4481174
648351819,0.12204727,-0.26507783,0.44999897
648361825,0.124447286,-0.26071468,0.45422602
648371784,0.12874058,-0.26224533,0.45449042
648381799,0.12743087,-0.26316342,0.45547408
648391814,0.12420315,-0.26000232,0.45211998
648401824,0.12336219,-0.26304722,0.4421184
648411795,0.12559956,-0.26373273,0.45318776
648421784,0.12819003,-0.25964427,0.46328595
648431803,0.12419129,-0.26438218,0.44120613
648441796,0.12414702,-0.26341847,0.45820454
648451791,0.12111875,-0.25951385,0.44696915
648461788,0.12294581,-0.263351,0.4561248
648471803,0.12962091,-0.2660864,0.45888096
648481793,0.12436168,-0.2576549,0.4588928
648491854,0.12793319,-0.26155043,0.4480403
648501787,0.12832758,-0.26763794,0.45715216
648511795,0.12832758,-0.26763794,0.45715216
648521784,0.12267876,-0.26107618,0.44566736
648531817,0.12580597,-0.2597507,0.4518588
648541784,0.12507014,-0.2651534,0.4523877
648551853,0.122172885,-0.26420772,0.45770058
648561784,0.13002515,-0.26166052,0.45871574
648571824,0.124834836,-0.2614768,0.4432831
648581785,0.123979755,-0.26245588,0.46067786
648591807,0.12475027,-0.26731881,0.45467028
648601784,0.124559104,-0.26502994,0.4510685
648611792,0.12577637,-0.25976092,0.45944405
648621784,0.12549633,-0.26285923,0.45835248
648631787,0.12420616,-0.2625711,0.4520349
648641784,0.12625419,-0.25937632,0.45270285
648651828,0.12577209,-0.26491398,0.45731512
648661784,0.12625757,-0.26434395,0.4571065
648671787,0.12070972,-0.25806022,0.4540185
648681785,0.1298655,-0.26408353,0.45422456
648691787,0.121342845,-0.2632301,0.44514072
648701785,0.12349539,-0.26191142,0.45635518
648711787,0.12588204,-0.2634682,0.44521204
648721785,0.12526298,-0.26161507,0.44019377
648731787,0.1253603,-0.26146558,0.4599438
648741784,0.12739946,-0.26551172,0.4608608
648751788,0.12213883,-0.26223055,0.4586623
648761820,0.12500626,-0.261987,0.45869035
648771787,0.12549952,-0.26351082,0.45376262
648781825,0.12546536,-0.26261345,0.4412283
648791828,0.13156022,-0.2616389,0.45811826
648801784,0.12739466,-0.2625778,0.4474977
648811787,0.12637475,-0.2631383,0.44254833
648821784,0.12917592,-0.26179677,0.45794696
648831786,0.12494663,-0.2653786,0.44462603
648841784,0.1252987,-0.26462373,0.4436846
648851787,0.12942201,-0.26315603,0.45774746
648861784,0.122766905,-0.2633578,0.461176
648871787,0.11799445,-0.26569784,0.45644262
648881784,0.12846346,-0.25865325,0.46006542
648891787,0.12281545,-0.25800836,0.45980522
648901784,0.11976073,-0.2715498,0.45606637
648911787,0.12732701,-0.26318035,0.45840666
648921792,0.12796445,-0.25933382,0.45390692
648931828,0.12625776,-0.26242676,0.45260182
648941784,0.12104835,-0.26592842,0.4489565
648951787,0.1263749,-0.26068643,0.45829248
648961784,0.12688063,-0.26404107,0.45526233
648971815,0.124282755,-0.26469252,0.44087273
648981784,0.1246626,-0.2645707,0.46389496
648991828,0.12303217,-0.26422858,0.4559356
649001784,0.120067835,-0.26419607,0.44514507
649011803,0.12473642,-0.2645761,0.46406057
649021784,0.12315134,-0.2620963,0.45707104
649031799,0.12544888,-0.2608609,0.44169375
649041784,0.12909384,-0.26419833,0.4625143
649051787,0.12619817,-0.2632862,0.4542843
649061784,0.1279274,-0.26230246,0.4392048
649071830,0.124200806,-0.26318985,0.46343496
649081784,0.1271206,-0.26226023,0.45973507
649091800,0.12764984,-0.262878,0.44929147
649101784,0.12619007,-0.2594992,0.4612621
649111798,0.12637527,-0.26100752,0.45828184
649121786,0.12712067,-0.26620376,0.4574833
649131830,0.12598142,-0.26300701,0.46040416
649141818,0.12807392,-0.26280227,0.43731716
649151833,0.12850398,-0.2626393,0.45667157
649161823,0.12168602,-0.2646125,0.4601988
649171821,0.12535037,-0.26400113,0.44672546
649181828,0.12606879,-0.2661397,0.4579376
649191837,0.12192665,-0.2623547,0.4624032
649201797,0.12114318,-0.2613218,0.45302835
649211820,0.128372,-0.26614976,0.45589784
649221784,0.12782545,-0.25827605,0.45108187
649231794,0.12450694,-0.26587656,0.4547911
649241784,0.12584676,-0.26460296,0.45520708
649251795,0.12504862,-0.25947946,0.44849628
649261784,0.12531108,-0.26666656,0.45683283
649271816,0.1244012,-0.26221022,0.4532774
649281784,0.1254159,-0.26047245,0.44937372
649291816,0.12188145,-0.26498616,0.45693022
649301784,0.1268387,-0.26312762,0.4519465
649311816,0.12284771,-0.26336247,0.45889458
649321784,0.1297053,-0.2642394,0.45649788
649331816,0.12623519,-0.26326317,0.44873914
649341784,0.12540986,-0.2629402,0.460794
649351803,0.124442786,-0.26425487,0.45435315
649361784,0.12529884,-0.26333195,0.44593006
649371816,0.12843513,-0.26053396,0.4586152
649381785,0.12475506,-0.26119506,0.45903403
649391853,0.12449319,-0.2622965,0.4461806
649401785,0.12222125,-0.26567766,0.460835
649411802,0.12564655,-0.26158762,0.45636052
649421788,0.1257752,-0.26058313,0.45272744
649431784,0.120118454,-0.26269045,0.44821516
649441796,0.12519158,-0.26045898,0.44895834
649451826,0.12508681,-0.260712,0.45416716
649461784,0.12774111,-0.2636532,0.4557136
649471817,0.12255712,-0.26174676,0.45135123
649481784,0.12637207,-0.26214144,0.4561231
649491805,0.1309963,-0.25577888,0.45829266
649501797,0.11798245,-0.2621906,0.45003238
649511816,0.12900235,-0.26181027,0.45834824
649521796,0.12576522,-0.26436955,0.45300937
649531817,0.1244721,-0.25972712,0.45352545
649541784,0.12952639,-0.26112956,0.45479998
649551816,0.12776612,-0.26386502,0.45725742
649561784,0.12513246,-0.26026744,0.4528783
649571826,0.12859952,-0.26253814,0.45847303
649581787,0.12588474,-0.26746047,0.45413476
649591817,0.11899098,-0.26462585,0.4508031
649601820,0.12932462,-0.26414293,0.45599815
649611817,0.12595443,-0.2622695,0.44541746
649621809,0.12403887,-0.26119506,0.45900866
649631804,0.12824789,-0.26402757,0.4549033
649641784,0.12757227,-0.26277825,0.45598134
649651817,0.12274322,-0.26323092,0.45734528
649661784,0.12671432,-0.26429465,0.4532086
649671803,0.12544326,-0.2616523,0.44860134
649681784,0.12562987,-0.2627912,0.46358037
649691817,0.12651825,-0.26273364,0.44974563
649701784,0.12473178,-0.26180273,0.45069218
649711816,0.12650512,-0.2591808,0.46136537
649721784,0.13005236,-0.2641321,0.45569798
649731816,0.12486059,-0.26440862,0.44930506
649741784,0.12540631,-0.26030323,0.4563946
649751816,0.12632872,-0.26596493,0.4550974
649761784,0.11830412,-0.2654137,0.4454501
649771793,0.12499154,-0.2582296,0.4568566
649781784,0.12453138,-0.263529,0.4518515
649791797,0.11817676,-0.26367876,0.4512951
649801785,0.12491779,-0.257891,0.4611888
649811837,0.12636101,-0.2647526,0.44518638
649821784,0.120786294,-0.26184595,0.45185623
649831811,0.12338779,-0.2661107,0.4593936
649841834,0.12131437,-0.26328593,0.434696
649851858,0.12676026,-0.2672076,0.45866087
649861794,0.12676026,-0.2672076,0.45866087
649871828,0.124800965,-0.26548004,0.46223816
649881826,0.121482365,-0.2622783,0.44795084
649891791,0.1277181,-0.26616597,0.45636362
649901795,0.12314911,-0.26266092,0.45713383
649911841,0.12649256,-0.26154643,0.4527209
649921803,0.12623417,-0.2654968,0.4555175
649931817,0.125734,-0.2658395,0.45614102
649941784,0.1220372,-0.2628429,0.44803333
649951816,0.12845203,-0.26405996,0.45588842
649961784,0.12657161,-0.26251712,0.4504889
649971804,0.1270949,-0.26285854,0.4559618
649981785,0.13055032,-0.26298198,0.4573853
649991795,0.12699115,-0.26440802,0.4566409
650001784,0.21847323,-0.32079464,0.11212362
650011796,0.20061472,-0.3376044,-0.036068384
650021824,0.21165301,-0.31420553,-0.021522699
650031800,0.26454192,-0.3654809,0.17696369
650041822,0.14738607,-0.2847565,0.10125678
650051833,0.1693219,-0.3000393,0.26256
650061784,0.19390962,-0.30398232,0.3242381
650071829,0.17080885,-0.30225775,0.34656352
650081784,0.13423999,-0.26720187,0.33745766
650091795,0.18025115,-0.30296466,0.3949234
650101784,0.16787225,-0.27582586,0.40248233
650111794,0.16827907,-0.27282077,0.41124362
650121784,0.16648234,-0.25176203,0.43047804
650131801,0.18569241,-0.2928563,0.40776953
650141784,0.16204186,-0.25032973,0.41862118
650151816,0.19128081,-0.27247277,0.42096168
650161784,0.14860064,-0.24683726,0.3054398
650171824,0.3496079,-0.38120267,0.2858315
650181784,0.28904155,-0.32363728,0.35811788
650191803,0.11913278,-0.19287957,0.14082906
650201784,0.24336052,-0.2712184,0.39706936
650211816,0.37935552,-0.35174555,0.30980635
650221784,0.15195866,-0.20914322,0.4558504
650231857,0.16680552,-0.19479182,0.42585292
650241784,0.26669526,-0.25734988,0.40863454
650251802,0.3147732,-0.2792044,0.37624735
650261784,0.19146521,-0.18267074,0.45625135
650271831,0.24303797,-0.20223466,0.44217405
650281784,0.30871296,-0.24135323,0.38087758
650291822,0.23949634,-0.18199745,0.4521828
650301784,0.22606097,-0.15896013,0.46707335
650311821,0.28529644,-0.18684393,0.42786574
650321784,0.30685255,-0.19049864,0.4176582
650331828,0.2360573,-0.12443859,0.46604353
650341784,0.28266448,-0.13987666,0.44368792
650351787,0.31284398,-0.14819455,0.42172083
650361784,0.30666327,-0.114347294,0.4477504
650371787,0.28986052,-0.111866884,0.4474823
650381784,0.3529615,-0.14013301,0.39812014
650391786,0.36212805,-0.12540096,0.40252283
650401784,0.3113589,-0.07653094,0.4344055
650411787,0.36367458,-0.08661617,0.40835077
650421784,0.38069198,-0.085531995,0.39805812
650431787,0.38323608,-0.0838583,0.39371696
650441820,0.34847257,-0.050425902,0.4191283
650451787,0.38367143,-0.09623994,0.3769247
650461825,0.3518727,-0.058672477,0.4086149
650471839,0.42264047,-0.10411669,0.35650724
650481793,0.40025517,-0.12491909,0.3383827
650491804,0.4596269,-0.10962272,0.3178249
650501784,0.38789973,-0.08221319,0.35877696
650511824,0.41871265,-0.11949395,0.32567453
650521784,0.4160708,-0.11497471,0.30802864
650531832,0.40965396,-0.12007131,0.2214869
650541785,0.4185053,-0.14582305,0.20104142
650551800,0.33469242,-0.09733921,0.05904226
650561784,0.3978254,-0.15059797,0.12126556
650571825,0.3586242,-0.14294456,0.14599098
650581799,0.4172138,-0.2045576,0.18126373
650591825,0.32309008,-0.15076669,0.026675705
650601832,0.39165413,-0.21256104,0.1987742
650611855,0.2748396,-0.16219556,0.1831737
650621800,0.39351344,-0.26276398,0.25876564
650631825,0.29313463,-0.2031623,0.2560454
650641808,0.30655444,-0.21927832,0.28209084
650651812,0.2976644,-0.24989009,0.33737513
650661784,0.27050194,-0.23164737,0.37764362
650671814,0.24837987,-0.23452787,0.38133293
650681785,0.2641496,-0.25976712,0.37477288
650691807,0.22687621,-0.24734381,0.40355888
650701784,0.19368093,-0.2200467,0.42743546
650711805,0.23565309,-0.26958263,0.40321368
650721785,0.17676866,-0.23723654,0.446008
650731833,0.18111806,-0.2408786,0.44693857
650741785,0.16556847,-0.2433995,0.4472832
650751828,0.17038184,-0.24889669,0.4508607
650761785,0.15861253,-0.25321674,0.45470574
650771787,0.15292366,-0.25640473,0.44885132
650781785,0.14617944,-0.25975537,0.450296
650791787,0.14251953,-0.26633862,0.45239535
650801784,0.1376969,-0.26381773,0.45132923
650811787,0.13993841,-0.2755499,0.44653276
650821785,0.13120338,-0.27383316,0.45019603
650831786,0.20486599,-0.33478847,0.38609245
650841784,0.12169612,-0.28175536,0.44641504
650851795,0.1465434,-0.30445868,0.42427146
650861831,0.116912276,-0.2877166,0.44425318
650871795,0.19015647,-0.349822,0.37846512
650881821,0.10531244,-0.2862013,0.43206394
650891833,0.14073065,-0.32337633,0.4129147
650901791,0.15795352,-0.33752945,0.39682135
650911794,0.112630874,-0.298913,0.42790425
650921784,0.18589997,-0.3515576,0.37491214
650931795,0.10644834,-0.30723602,0.43148807
650941784,0.14793943,-0.33403257,0.40735087
650951795,0.12661843,-0.33152387,0.41092095
650961785,0.11827892,-0.32393697,0.416914
650971795,0.10957104,-0.3140606,0.42655924
650981784,0.114349045,-0.31761688,0.41763702
650991795,0.10437147,-0.31506768,0.42038658
651001784,0.110449314,-0.31551024,0.4242581
651011795,0.115777,-0.32157052,0.41331443
651021784,0.100391544,-0.3128126,0.422523
651031803,0.11838005,-0.3215921,0.41405857
651041784,0.09842157,-0.30691618,0.42640132
651051816,0.09334811,-0.3021389,0.43241683
651061784,0.12446602,-0.32831287,0.41095123
651071853,0.10012847,-0.3029449,0.42545143
651081784,0.10186453,-0.31114984,0.42817757
651091806,0.14536029,-0.33367294,0.40368205
651101784,0.10513102,-0.3182241,0.42593762
651111832,0.08952769,-0.29991266,0.4233003
651121784,0.13617213,-0.32346612,0.4178896
651131809,0.10756234,-0.32655233,0.4202818
651141784,0.07826876,-0.29369769,0.41723415
651151815,0.14041796,-0.33205608,0.4104947
651161784,0.10188975,-0.30662006,0.4297155
651171791,0.090162925,-0.28670526,0.43461064
651181784,0.11434755,-0.30391577,0.43342793
651191817,0.15732135,-0.32335803,0.40567145
651201784,0.11030666,-0.29890501,0.43728513
651211791,0.11285444,-0.30140093,0.43508998
651221784,0.16959251,-0.33139688,0.39890537
651231807,0.16959251,-0.33139688,0.39890537
651241784,0.10451149,-0.29125732,0.43668094
651251815,0.093925774,-0.27324012,0.4431035
651261784,0.16304736,-0.32305172,0.40147924
651271835,0.11453499,-0.2780694,0.4416338
651281827,0.11761955,-0.2815428,0.44228044
651291803,0.14723349,-0.29734245,0.42053464
651301791,0.15365739,-0.30564046,0.42138427
651311851,0.11265967,-0.27272138,0.4450894
651321815,0.12078324,-0.27140164,0.42494506
651331791,0.14108908,-0.28326553,0.4320416
651341811,0.1541808,-0.2888644,0.42685387
651351856,0.12267171,-0.26800695,0.40986958
651361784,0.14212075,-0.28160393,0.42315978
651371817,0.18641832,-0.31728342,0.40527192
651381784,0.113310374,-0.26103938,0.4199663
651391817,0.13880193,-0.2745903,0.4223775
651401784,0.15488616,-0.2765162,0.42043594
651411817,0.15188633,-0.27757913,0.40389746
651421784,0.13722354,-0.2677134,0.40395012
651431821,0.19688025,-0.30330062,0.39109603
651441784,0.13217206,-0.26560256,0.39584664
651451798,0.15065871,-0.25988704,0.3598181
651461784,0.1484151,-0.27539718,0.4276674
651471831,0.18676119,-0.30521178,0.4023398
651481813,0.13013034,-0.25835013,0.3927518
651491858,0.15144448,-0.26779854,0.41187444
651501785,0.1647894,-0.28418618,0.42428485
651511791,0.13358207,-0.25983158,0.39878005
651521785,0.20364434,-0.30384573,0.3980884
651531845,0.16984355,-0.28791934,0.42556366
651541785,0.17827243,-0.29334477,0.41254833
651551835,0.14551155,-0.26441333,0.40166107
651561784,0.21593635,-0.32085988,0.39298323
651571817,0.15608214,-0.27341944,0.43616223
651581784,0.1678203,-0.27608642,0.4151979
651591811,0.18604517,-0.28660116,0.42030764
651601784,0.18940055,-0.2872493,0.41330776
651611817,0.16846755,-0.27024955,0.43066934
651621784,0.19674762,-0.28851682,0.41058916
651631819,0.17693985,-0.27891165,0.423177
651641784,0.15350349,-0.25834128,0.43697894
651651817,0.18866132,-0.27954435,0.41843176
651661785,0.1637739,-0.25819948,0.42821074
651671817,0.19133791,-0.28256837,0.41035014
651681784,0.16160156,-0.2579514,0.4400523
651691818,0.1988153,-0.27750835,0.4107012
651701807,0.17638849,-0.2668227,0.43424505
651711817,0.17967866,-0.26068944,0.43358603
651721825,0.17747886,-0.25930247,0.43045425
651731798,0.17979895,-0.264836,0.4301897
651741784,0.19436237,-0.2670229,0.4239436
651751798,0.17585379,-0.2535302,0.43809325
651761784,0.17532052,-0.24750407,0.42840338
651771795,0.16676123,-0.2371904,0.42485294
651781784,0.1781624,-0.2549993,0.4291528
651791796,0.17086387,-0.2448523,0.4282519
651801784,0.16266493,-0.22763473,0.40552786
651811795,0.1867049,-0.2553008,0.42642695
651821784,0.17669038,-0.241306,0.42572072
651831795,0.16764666,-0.23111425,0.40885198
651841784,0.1734569,-0.234287,0.4247785
651851795,0.18100925,-0.23862794,0.42751247
651861784,0.18128224,-0.23868792,0.42205447
651871786,0.17633192,-0.23182122,0.41109398
651881784,0.16641746,-0.22947606,0.43455958
651891804,0.20344886,-0.24208514,0.42835566
651901834,0.18938464,-0.23679627,0.413757
651911824,0.17577505,-0.23052944,0.4133197
651921784,0.23341426,-0.26686612,0.40118507
651931855,0.18581347,-0.23396847,0.4156006
651941784,0.17950866,-0.22387134,0.41138864
651951820,0.19591285,-0.23173086,0.4139115
651961784,0.22438517,-0.2516768,0.41540036
651971830,0.17718142,-0.21610017,0.4096061
651981785,0.21386164,-0.23567326,0.4268161
651991810,0.21280092,-0.23973347,0.42077035
652001795,0.17817014,-0.21343857,0.43118414
652011872,0.19070709,-0.21618314,0.41016394
652021810,0.22288468,-0.24427263,0.41502178
652031825,0.196224,-0.22135325,0.42087445
652041794,0.20971538,-0.22536075,0.40890118
652051812,0.20890206,-0.22854501,0.42736638
652061814,0.1943318,-0.22011505,0.3955596
652071825,0.20779945,-0.2196885,0.42925262
652081785,0.19793114,-0.2216073,0.401919
652091787,0.22055794,-0.2281374,0.41547453
652101784,0.18972328,-0.21009807,0.3816974
652111787,0.22808547,-0.22827153,0.40766057
652121824,0.18999916,-0.21510734,0.41890332
652131787,0.21442707,-0.20887674,0.40635172
652141822,0.23786555,-0.24940878,0.41048735
652151828,0.18891273,-0.20165046,0.39108548
652161784,0.21754205,-0.22158541,0.4286374
652171787,0.19658977,-0.21753176,0.4195458
652181784,0.20760809,-0.21516132,0.42115673
652191787,0.195093,-0.2024151,0.41681266
652201784,0.22140229,-0.22162789,0.42763063
652211787,0.19600342,-0.20602193,0.40685442
652221785,0.22163732,-0.22352053,0.41199493
652231787,0.24676785,-0.2415781,0.39760214
652241784,0.20051733,-0.21423964,0.4076391
652251787,0.23680942,-0.23385026,0.4065608
652261784,0.19298801,-0.20934244,0.4245029
652271787,0.22978489,-0.22556391,0.41817084
652281784,0.19780253,-0.20778413,0.42129886
652291828,0.22340058,-0.22252697,0.41845337
652301785,0.21102859,-0.20813735,0.40331915
652311787,0.22705787,-0.2313072,0.41192865
652321784,0.2043843,-0.2047405,0.4266907
652331824,0.19900851,-0.20027553,0.42999303
652341784,0.24293043,-0.22823104,0.40696397
652351828,0.2053246,-0.20949562,0.4271373
652361784,0.22482927,-0.20951167,0.41860935
652371790,0.20429195,-0.20474662,0.4292977
652381784,0.21866944,-0.21039085,0.4328012
652391805,0.19206755,-0.19173984,0.41224653
652401784,0.2520561,-0.22929421,0.41027027
652411787,0.2084146,-0.20981812,0.43213066
652421786,0.24628478,-0.21985617,0.40899208
652431829,0.2047079,-0.20237717,0.4063047
652441784,0.22767916,-0.21851465,0.42363262
652451786,0.20532347,-0.19594455,0.4159212
652461784,0.23942585,-0.22234412,0.41592705
652471789,0.20867579,-0.19776599,0.4225057
652481784,0.23424818,-0.21871498,0.42263493
652491787,0.20171772,-0.19368379,0.39849257
652501784,0.22532523,-0.20584887,0.42935342
652511787,0.20450406,-0.1997612,0.40981045
652521784,0.24501246,-0.22273669,0.41341984
652531787,0.21059489,-0.19782607,0.42681366
652541808,0.2334092,-0.2195824,0.41482663
652551787,0.20494881,-0.18818589,0.39275265
652561825,0.25094748,-0.22726247,0.4168246
652571828,0.19927904,-0.19097616,0.4088563
652581784,0.25112906,-0.23481897,0.40719903
652591794,0.2141569,-0.20371044,0.42747885
652601828,0.2141569,-0.20371044,0.42747885
652611795,0.23879795,-0.22565416,0.40665835
652621784,0.21432854,-0.19752246,0.42263237
652631798,0.2659531,-0.24050967,0.4048432
652641784,0.20263627,-0.19373406,0.4243018
652651831,0.2635163,-0.23325454,0.4016529
652661784,0.21146938,-0.199928,0.42236978
652671800,0.2269765,-0.20311315,0.40747678
652681784,0.21281049,-0.1993648,0.42724898
652691804,0.22052372,-0.20244749,0.41869116
652701790,0.21250695,-0.19655575,0.42007104
652711813,0.2217528,-0.20272411,0.4222333
652721810,0.21243827,-0.200552,0.42425966
652731833,0.22820292,-0.20384528,0.42234302
652741823,0.23654455,-0.2167283,0.41854018
652751859,0.21050036,-0.19141687,0.42498347
652761795,0.24114902,-0.20974709,0.41901633
652771833,0.22851221,-0.20353226,0.42260906
652781816,0.22098474,-0.20214728,0.41692275
652791784,0.21891999,-0.2015632,0.42347673
652801785,0.24463618,-0.21619536,0.4172944
652811833,0.20332308,-0.19506492,0.41840842
652821787,0.21417817,-0.19622259,0.42462802
652831816,0.23528923,-0.21976525,0.41798708
652841785,0.2190682,-0.20101675,0.42154226
652851803,0.21764578,-0.20462373,0.4212091
652861785,0.23331128,-0.2113222,0.41534188
652871816,0.22034432,-0.20487733,0.41925684
652881785,0.2269916,-0.20603158,0.4227986
652891816,0.21568969,-0.20009793,0.41794527
652901785,0.24608603,-0.2236528,0.4168537
652911816,0.20526454,-0.18610924,0.41983473
652921785,0.25776103,-0.23808864,0.4066728
652931816,0.21065876,-0.20203136,0.42276075
652941785,0.24740279,-0.22626407,0.41567165
652951823,0.20555517,-0.19137627,0.41387835
652961826,0.27208653,-0.240998,0.40039432
652971816,0.2126503,-0.20171963,0.41827327
652981826,0.21392477,-0.19860767,0.40928504
652991803,0.21825771,-0.20390609,0.4286781
653001793,0.22733407,-0.20875879,0.4153784
653011817,0.21175906,-0.20115443,0.42543927
653021784,0.20720263,-0.19989361,0.42360657
653031817,0.23722166,-0.21008311,0.42416862
653041784,0.22070675,-0.203895,0.40902352
653051817,0.2489792,-0.2217721,0.41840535
653061784,0.21073823,-0.19883442,0.41601712
653071817,0.2365629,-0.21759513,0.41802257
653081784,0.2165287,-0.19964398,0.42125311
653091816,0.2264031,-0.20692754,0.43041632
653101784,0.21269959,-0.19805127,0.41913095
653111817,0.21782228,-0.20323545,0.42297453
653121784,0.20945913,-0.19165842,0.4273859
653131798,0.22600722,-0.20632355,0.41459638
653141784,0.23903623,-0.21919054,0.4201783
653151828,0.22968301,-0.21497105,0.42104748
653161784,0.21211843,-0.19303432,0.41079274
653171854,0.2380744,-0.22250935,0.41358954
653181784,0.20572738,-0.19178201,0.43826255
653191807,0.2357802,-0.21687125,0.41312426
653201784,0.22443533,-0.21807761,0.42973208
653211829,0.22030193,-0.21274143,0.40920523
653221784,0.19968717,-0.18817721,0.3995822
653231842,0.23748071,-0.216287,0.41010395
653241784,0.22341728,-0.21347567,0.4314802
653251828,0.21652345,-0.20370206,0.40790284
653261784,0.21675618,-0.20583665,0.42382938
653271798,0.20880175,-0.1981756,0.43244898
653281784,0.22507565,-0.20683503,0.42515144
653291816,0.22251362,-0.21057542,0.41425005
653301784,0.26569077,-0.23971643,0.4099996
653311817,0.19970863,-0.1967663,0.4259738
653321784,0.24323359,-0.22332561,0.41415307
653331817,0.19540264,-0.18751523,0.43281746
653341784,0.24291371,-0.22486562,0.40968552
653351822,0.2030407,-0.19980767,0.40388355
653361784,0.2592478,-0.23626392,0.4074386
653371802,0.202154,-0.20401333,0.42892
653381824,0.22116628,-0.20854369,0.42079586
653391822,0.20363688,-0.1921294,0.43654546
653401796,0.23625536,-0.22151111,0.42220542
653411824,0.21711476,-0.20987411,0.43170273
653421810,0.2017985,-0.195857,0.42770952
653431804,0.24260713,-0.22322984,0.41609192
653441801,0.19135337,-0.1888157,0.4234127
653451804,0.25254908,-0.23232178,0.41434777
653461819,0.20367363,-0.19522463,0.40626058
653471821,0.254731,-0.22763543,0.4112358
653481800,0.19911769,-0.19494969,0.4269105
653491821,0.2529165,-0.22433738,0.40622315
653501819,0.23511715,-0.22023623,0.42734674
653511796,0.2191101,-0.20891008,0.4293581
653521784,0.20555913,-0.19890332,0.42276546
653531795,0.212484,-0.204051,0.42071897
653541784,0.21668686,-0.20719321,0.42353722
653551835,0.20694128,-0.19449675,0.40623727
653561784,0.27043384,-0.24692753,0.39981285
653571795,0.19908826,-0.19806606,0.4142432
653581785,0.22729619,-0.2037826,0.42769706
653591824,0.21606702,-0.20740107,0.4297898
653601784,0.24686679,-0.23685226,0.41505674
653611787,0.20000036,-0.19622868,0.42673618
653621785,0.24184825,-0.23293087,0.41052234
653631811,0.21159488,-0.20254865,0.41657686
653641784,0.2003148,-0.19629648,0.40210876
653651803,0.23783235,-0.22501536,0.40917426
653661785,0.20585045,-0.20190787,0.42128935
653671786,0.21392332,-0.20073216,0.42732462
653681790,0.20928082,-0.20381701,0.42567107
653691828,0.23021805,-0.21691456,0.42393872
653701785,0.21503496,-0.20292175,0.42068365
653711799,0.26112008,-0.24186753,0.3995692
653721785,0.20000155,-0.19207786,0.4154531
653731786,0.2235338,-0.20597902,0.425941
653741784,0.22638829,-0.21787658,0.42858425
653751786,0.23127718,-0.21472754,0.42103043
653761785,0.20391303,-0.20085974,0.43324733
653771786,0.23956434,-0.21913725,0.42101455
653781784,0.21820998,-0.2106034,0.43677515
653791786,0.20700209,-0.19842295,0.41801947
653801820,0.22434634,-0.20265678,0.4299957
653811786,0.20967525,-0.19814365,0.414534
653821825,0.20993222,-0.19349337,0.43427587
653831830,0.22491597,-0.21519911,0.4229105
653841784,0.24260835,-0.22531231,0.41830704
653851787,0.2180301,-0.20535968,0.4216062
653861784,0.23119782,-0.2110248,0.42327145
653871787,0.21027996,-0.20769589,0.4312066
653881784,0.2176994,-0.19829352,0.4241946
653891787,0.20685275,-0.19904497,0.42223555
653901784,0.21248354,-0.19782978,0.4027336
653911787,0.24216689,-0.21302842,0.43077224
653921784,0.20136397,-0.2037157,0.4174811
653931787,0.24475487,-0.21897729,0.4139433
653941784,0.20990627,-0.20061879,0.42375985
653951787,0.25350866,-0.22823644,0.4075016
653961828,0.20483425,-0.19279936,0.39373767
653971828,0.20483425,-0.19279936,0.39373767
653981792,0.23123792,-0.21490172,0.4311388
653991787,0.21380748,-0.20816532,0.42609504
