timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
639849321,32767,32767,32767,32767,32767,-76,32767,32767
639853321,32767,32767,32767,32767,32767,32767,32767,32767
639857321,32767,32767,32767,32767,-69,-55,32767,32767
639861321,32767,32767,32767,32767,32767,32767,32767,32767
639865356,32767,32767,32767,32767,32767,32767,32767,32767
639869321,32767,32767,32767,32767,-70,-75,32767,32767
639873321,32767,32767,32767,32767,32767,32767,32767,32767
639877321,32767,32767,32767,32767,-48,-55,32767,32767
639881321,32767,32767,32767,32767,32767,32767,32767,32767
639885321,32767,32767,32767,32767,32767,32767,32767,32767
639889337,32767,32767,32767,32767,32767,-76,32767,32767
639893321,32767,32767,32767,32767,32767,32767,32767,32767
639897321,32767,32767,32767,32767,32767,-56,32767,32767
639901321,32767,32767,32767,32767,-71,32767,32767,32767
639905331,32767,32767,32767,32767,32767,32767,32767,32767
639909326,32767,32767,32767,32767,-49,-75,32767,32767
639913321,32767,32767,32767,32767,32767,32767,32767,32767
639917321,32767,32767,32767,32767,32767,-55,32767,32767
639921321,32767,32767,32767,32767,-69,32767,32767,32767
639925321,32767,32767,32767,32767,32767,32767,32767,32767
639929321,32767,32767,-48,32767,32767,-76,32767,32767
639933349,32767,32767,32767,32767,32767,32767,32767,32767
639937321,32767,32767,32767,32767,32767,-55,32767,32767
639941321,32767,32767,32767,32767,-49,32767,32767,32767
639945321,32767,32767,32767,32767,32767,32767,32767,32767
639949321,32767,32767,32767,32767,32767,-75,32767,32767
639953340,32767,32767,32767,32767,-66,32767,32767,32767
639958120,32767,32767,32767,32767,32767,-63,32767,32767
639962144,32767,32767,32767,32767,-47,32767,32767,32767
639966120,32767,32767,32767,32767,32767,-43,32767,32767
639970120,32767,32767,32767,32767,32767,32767,32767,32767
639974921,32767,32767,32767,32767,32767,32767,32767,32767
639978921,32767,32767,32767,32767,32767,-71,32767,32767
639982921,32767,32767,32767,32767,32767,32767,32767,32767
639986958,32767,32767,32767,32767,-69,-52,32767,32767
639990920,32767,32767,32767,32767,32767,32767,32767,32767
639994927,32767,32767,32767,32767,-45,32767,32767,32767
639998921,32767,32767,32767,32767,32767,-71,32767,32767
640002921,32767,32767,32767,32767,32767,32767,32767,32767
640006952,32767,32767,32767,32767,-55,-52,32767,32767
640010921,32767,32767,32767,32767,32767,32767,32767,32767
640014921,32767,32767,32767,32767,32767,32767,32767,32767
640018921,32767,32767,32767,32767,32767,-71,32767,32767
640022921,32767,32767,32767,32767,32767,32767,32767,32767
640026964,32767,32767,32767,32767,32767,-52,32767,32767
640030921,32767,32767,32767,32767,-71,32767,32767,32767
640034921,32767,32767,32767,32767,32767,32767,32767,32767
640038921,32767,32767,32767,32767,-45,-71,32767,32767
640042921,32767,32767,32767,32767,32767,32767,32767,32767
640046921,32767,32767,32767,32767,32767,-52,32767,32767
640050921,32767,32767,32767,32767,-54,32767,32767,32767
640054921,32767,32767,32767,32767,32767,32767,32767,32767
640058921,32767,32767,32767,32767,32767,-71,32767,32767
640062921,32767,32767,32767,32767,32767,32767,32767,32767
640066921,32767,32767,32767,32767,32767,-52,32767,32767
640070921,32767,32767,32767,32767,32767,32767,32767,32767
640074921,32767,32767,32767,32767,-67,32767,32767,32767
640078920,32767,32767,32767,32767,32767,-71,32767,32767
640082921,32767,32767,32767,32767,-45,32767,32767,32767
640086921,32767,32767,32767,32767,32767,-52,32767,32767
640090937,32767,32767,32767,32767,32767,32767,32767,32767
640094921,32767,32767,32767,32767,-55,32767,32767,32767
640098921,32767,32767,32767,32767,32767,-71,32767,32767
640102921,32767,32767,32767,32767,32767,32767,32767,32767
640106921,32767,32767,32767,32767,32767,-52,32767,32767
640110926,32767,32767,32767,32767,32767,32767,32767,32767
640114947,32767,32767,32767,32767,32767,32767,32767,32767
640118921,32767,32767,32767,32767,-71,-71,32767,32767
640122921,32767,32767,32767,32767,32767,32767,32767,32767
640126921,32767,32767,32767,32767,-45,-52,32767,32767
640130921,32767,32767,-64,32767,32767,32767,32767,32767
640134963,32767,32767,32767,32767,32767,32767,32767,32767
640138921,32767,32767,32767,32767,-55,-71,32767,32767
640142921,32767,32767,32767,32767,32767,32767,32767,32767
640146921,32767,32767,32767,32767,32767,-52,32767,32767
640150921,32767,32767,32767,32767,32767,32767,32767,32767
640154971,32767,32767,32767,32767,32767,32767,32767,32767
640158921,32767,32767,32767,32767,32767,-71,32767,32767
640162926,32767,32767,32767,32767,-66,32767,32767,32767
640166920,32767,32767,32767,32767,32767,-52,32767,32767
640170921,32767,32767,32767,32767,-45,32767,32767,32767
640174951,32767,32767,32767,32767,32767,32767,32767,32767
640178921,32767,32767,32767,32767,32767,-71,32767,32767
640182921,32767,32767,32767,32767,-55,32767,32767,32767
640186921,32767,32767,32767,32767,32767,-52,32767,32767
640190921,32767,32767,32767,32767,32767,32767,32767,32767
640194942,32767,32767,32767,32767,32767,32767,32767,32767
640198921,32767,32767,32767,32767,32767,-72,32767,32767
640202922,32767,32767,32767,32767,32767,32767,32767,32767
640206921,32767,32767,32767,32767,-71,-52,32767,32767
640210921,32767,32767,32767,32767,32767,32767,32767,32767
640214921,32767,32767,32767,32767,-45,32767,32767,32767
640218921,32767,32767,32767,32767,32767,-72,32767,32767
640222921,32767,32767,32767,32767,32767,32767,32767,32767
640226921,32767,32767,32767,32767,-55,-52,32767,32767
640230921,32767,32767,32767,32767,32767,32767,32767,32767
640234921,32767,32767,32767,32767,32767,32767,32767,32767
640238921,32767,32767,32767,32767,32767,-71,32767,32767
640242921,32767,32767,32767,32767,32767,32767,32767,32767
640246921,32767,32767,32767,32767,32767,-52,32767,32767
640250921,32767,32767,32767,32767,-64,32767,32767,32767
640254921,32767,32767,32767,32767,32767,32767,32767,32767
640258937,32767,32767,32767,32767,32767,-72,32767,32767
640262968,32767,32767,32767,32767,-70,32767,32767,32767
640266920,32767,32767,32767,32767,32767,-52,32767,32767
640270921,32767,32767,32767,32767,-45,32767,32767,32767
640274921,32767,32767,32767,32767,32767,32767,32767,32767
640278942,32767,32767,32767,32767,32767,-71,32767,32767
640282968,32767,32767,32767,32767,32767,32767,32767,32767
640286921,32767,32767,32767,32767,32767,-52,32767,32767
640290921,32767,32767,32767,32767,32767,32767,32767,32767
640294921,32767,32767,32767,32767,-65,32767,32767,32767
640298921,32767,32767,32767,32767,32767,-71,32767,32767
640302924,32767,32767,32767,32767,-45,32767,32767,32767
640306921,32767,32767,32767,32767,32767,-52,32767,32767
640310921,32767,32767,32767,32767,32767,32767,32767,32767
640314921,32767,32767,32767,32767,-55,32767,32767,32767
640318921,32767,32767,32767,32767,32767,-72,32767,32767
640322957,32767,32767,32767,32767,32767,32767,32767,32767
640326921,32767,32767,-45,32767,32767,-52,32767,32767
640330921,32767,32767,32767,32767,32767,32767,32767,32767
640334921,32767,32767,32767,32767,32767,32767,32767,32767
640338921,32767,32767,32767,32767,-67,-72,32767,32767
640342937,32767,32767,32767,32767,32767,32767,32767,32767
640346921,32767,32767,32767,32767,-45,-52,32767,32767
640350921,32767,32767,32767,32767,32767,32767,32767,32767
640354921,32767,32767,32767,32767,32767,32767,32767,32767
640358921,32767,32767,32767,32767,-54,-72,32767,32767
640362958,32767,32767,32767,32767,32767,32767,32767,32767
640366921,32767,32767,32767,32767,32767,-51,32767,32767
640370921,32767,32767,32767,32767,32767,32767,32767,32767
640374921,32767,32767,32767,32767,32767,32767,32767,32767
640378921,32767,32767,32767,32767,32767,-72,32767,32767
640382921,32767,32767,32767,32767,-71,32767,32767,32767
640386921,32767,32767,32767,32767,32767,-51,32767,32767
640390921,32767,32767,32767,32767,-45,32767,32767,32767
640394921,32767,32767,32767,32767,32767,32767,32767,32767
640398921,32767,32767,32767,32767,32767,-72,32767,32767
640402935,32767,32767,32767,32767,-55,32767,32767,32767
640406921,32767,32767,32767,32767,32767,-52,32767,32767
640410953,32767,32767,32767,32767,32767,32767,32767,32767
640414921,32767,32767,32767,32767,32767,32767,32767,32767
640418921,32767,32767,32767,32767,32767,-72,32767,32767
640422921,32767,32767,32767,32767,32767,32767,32767,32767
640426924,32767,32767,32767,32767,-65,-51,32767,32767
640430961,32767,32767,32767,32767,32767,32767,32767,32767
640434921,32767,32767,32767,32767,32767,32767,32767,32767
640438921,32767,32767,32767,32767,-70,-71,32767,32767
640442921,32767,32767,32767,32767,32767,32767,32767,32767
640446938,32767,32767,32767,32767,-45,-52,32767,32767
640450929,32767,32767,32767,32767,32767,32767,32767,32767
640454921,32767,32767,32767,32767,32767,32767,32767,32767
640458921,32767,32767,32767,32767,32767,-71,32767,32767
640462921,32767,32767,32767,32767,32767,32767,32767,32767
640466921,32767,32767,32767,32767,32767,-52,32767,32767
640470921,32767,32767,32767,32767,-64,32767,32767,32767
640474920,32767,32767,32767,32767,32767,32767,32767,32767
640478921,32767,32767,32767,32767,-45,-72,32767,32767
640483721,32767,32767,32767,32767,32767,32767,32767,32767
640487721,32767,32767,32767,32767,32767,-60,32767,32767
640491736,32767,32767,32767,32767,-63,32767,32767,32767
640495721,32767,32767,32767,32767,32767,-39,32767,32767
640500521,32767,32767,32767,32767,32767,32767,32767,32767
640504521,32767,32767,32767,32767,32767,32767,32767,32767
640508521,32767,32767,32767,32767,32767,-68,32767,32767
640512521,32767,32767,32767,32767,-51,32767,32767,32767
640516521,32767,32767,32767,32767,32767,-47,32767,32767
640520521,32767,32767,32767,32767,32767,32767,32767,32767
640524522,32767,32767,32767,32767,-61,32767,32767,32767
640528521,32767,32767,-50,32767,32767,-68,32767,32767
640532521,32767,32767,32767,32767,32767,32767,32767,32767
640536521,32767,32767,32767,32767,-69,-47,32767,32767
640540522,32767,32767,32767,32767,32767,32767,32767,32767
640544580,32767,32767,32767,32767,32767,32767,32767,32767
640548521,32767,32767,32767,32767,32767,-68,32767,32767
640552524,32767,32767,32767,32767,32767,32767,32767,32767
640556521,32767,32767,32767,32767,-51,-48,32767,32767
640560530,32767,32767,32767,32767,32767,32767,32767,32767
640564540,32767,32767,32767,32767,32767,32767,32767,32767
640568521,32767,32767,32767,32767,-61,-67,32767,32767
640572532,32767,32767,32767,32767,32767,32767,32767,32767
640576521,32767,32767,32767,32767,32767,-47,32767,32767
640580521,32767,32767,32767,32767,-65,32767,32767,32767
640584521,32767,32767,32767,32767,32767,32767,32767,32767
640588546,32767,32767,32767,32767,32767,-67,32767,32767
640592550,32767,32767,32767,32767,32767,32767,32767,32767
640596521,32767,32767,32767,32767,32767,-47,32767,32767
640600521,32767,32767,32767,32767,-51,32767,32767,32767
640604523,32767,32767,32767,32767,32767,32767,32767,32767
640608521,32767,32767,32767,32767,32767,-68,32767,32767
640612532,32767,32767,32767,32767,-60,32767,32767,32767
640616521,32767,32767,32767,32767,32767,-47,32767,32767
640620521,32767,32767,32767,32767,32767,32767,32767,32767
640624521,32767,32767,32767,32767,-71,32767,32767,32767
640628537,32767,32767,32767,32767,32767,-67,32767,32767
640632540,32767,32767,32767,32767,32767,32767,32767,32767
640636521,32767,32767,32767,32767,32767,-47,32767,32767
640640522,32767,32767,32767,32767,32767,32767,32767,32767
640644521,32767,32767,32767,32767,-51,32767,32767,32767
640648526,32767,32767,32767,32767,32767,-68,32767,32767
640652521,32767,32767,32767,32767,32767,32767,32767,32767
640656521,32767,32767,32767,32767,-61,-47,32767,32767
640660521,32767,32767,32767,32767,32767,32767,32767,32767
640664521,32767,32767,32767,32767,32767,32767,32767,32767
640668521,32767,32767,32767,32767,-68,-68,32767,32767
640672522,32767,32767,32767,32767,32767,32767,32767,32767
640676521,32767,32767,32767,32767,32767,-47,32767,32767
640680521,32767,32767,32767,32767,32767,32767,32767,32767
640684521,32767,32767,32767,32767,32767,32767,32767,32767
640688521,32767,32767,32767,32767,-51,-68,32767,32767
640692529,32767,32767,32767,32767,32767,32767,32767,32767
640696527,32767,32767,32767,32767,32767,-47,32767,32767
640700532,32767,32767,32767,32767,-61,32767,32767,32767
640704534,32767,32767,32767,32767,32767,32767,32767,32767
640708521,32767,32767,32767,32767,32767,-68,32767,32767
640712542,32767,32767,32767,32767,-71,32767,32767,32767
640716521,32767,32767,32767,32767,32767,-47,32767,32767
640720538,32767,32767,32767,32767,32767,32767,32767,32767
640724521,32767,32767,32767,32767,32767,32767,32767,32767
640728521,32767,32767,-51,32767,32767,-68,32767,32767
640732539,32767,32767,32767,32767,-51,32767,32767,32767
640736521,32767,32767,32767,32767,32767,-47,32767,32767
640740569,32767,32767,32767,32767,32767,32767,32767,32767
640744521,32767,32767,32767,32767,-61,32767,32767,32767
640748521,32767,32767,32767,32767,32767,-68,32767,32767
640752521,32767,32767,32767,32767,32767,32767,32767,32767
640756521,32767,32767,32767,32767,-67,-48,32767,32767
640760538,32767,32767,32767,32767,32767,32767,32767,32767
640764521,32767,32767,32767,32767,32767,32767,32767,32767
640768521,32767,32767,32767,32767,32767,-68,32767,32767
640772521,32767,32767,32767,32767,32767,32767,32767,32767
640776521,32767,32767,32767,32767,-51,-47,32767,32767
640780544,32767,32767,32767,32767,32767,32767,32767,32767
640784521,32767,32767,32767,32767,32767,32767,32767,32767
640788529,32767,32767,32767,32767,-60,-67,32767,32767
640792521,32767,32767,32767,32767,32767,32767,32767,32767
640796537,32767,32767,32767,32767,32767,-47,32767,32767
640800521,32767,32767,32767,32767,-71,32767,32767,32767
640804521,32767,32767,32767,32767,32767,32767,32767,32767
640808521,32767,32767,32767,32767,32767,-67,32767,32767
640812529,32767,32767,32767,32767,32767,32767,32767,32767
640816544,32767,32767,32767,32767,32767,-47,32767,32767
640820522,32767,32767,32767,32767,-61,32767,32767,32767
640824521,32767,32767,32767,32767,32767,32767,32767,32767
640828521,32767,32767,32767,32767,32767,-68,32767,32767
640832521,32767,32767,32767,32767,-71,32767,32767,32767
640836521,32767,32767,32767,32767,32767,-47,32767,32767
640840521,32767,32767,32767,32767,-41,32767,32767,32767
640844521,32767,32767,32767,32767,32767,32767,32767,32767
640848521,32767,32767,32767,32767,32767,-68,32767,32767
640852521,32767,32767,32767,32767,32767,32767,32767,32767
640856521,32767,32767,32767,32767,32767,-47,32767,32767
640860521,32767,32767,32767,32767,32767,32767,32767,32767
640864521,32767,32767,32767,32767,-60,32767,32767,32767
640868546,32767,32767,32767,32767,32767,-68,32767,32767
640872529,32767,32767,32767,32767,32767,32767,32767,32767
640876521,32767,32767,32767,32767,-67,-47,32767,32767
640880538,32767,32767,32767,32767,32767,32767,32767,32767
640884521,32767,32767,32767,32767,-41,32767,32767,32767
640888528,32767,32767,32767,32767,32767,-68,32767,32767
640892523,32767,32767,32767,32767,32767,32767,32767,32767
640896521,32767,32767,32767,32767,32767,-47,32767,32767
640900542,32767,32767,32767,32767,32767,32767,32767,32767
640904521,32767,32767,32767,32767,32767,32767,32767,32767
640908542,32767,32767,32767,32767,-61,-68,32767,32767
640912521,32767,32767,32767,32767,32767,32767,32767,32767
640916521,32767,32767,32767,32767,32767,-47,32767,32767
640920521,32767,32767,32767,32767,-71,32767,32767,32767
640924521,32767,32767,32767,32767,32767,32767,32767,32767
640928521,32767,32767,-50,32767,-41,-68,32767,32767
640932521,32767,32767,32767,32767,32767,32767,32767,32767
640936521,32767,32767,32767,32767,32767,-47,32767,32767
640940521,32767,32767,32767,32767,32767,32767,32767,32767
640944529,32767,32767,32767,32767,32767,32767,32767,32767
640948521,32767,32767,32767,32767,32767,-68,32767,32767
640952521,32767,32767,32767,32767,-61,32767,32767,32767
640956524,32767,32767,32767,32767,32767,-47,32767,32767
640960521,32767,32767,32767,32767,32767,32767,32767,32767
640964525,32767,32767,32767,32767,-69,32767,32767,32767
640968521,32767,32767,32767,32767,32767,-68,32767,32767
640972521,32767,32767,32767,32767,-41,32767,32767,32767
640976521,32767,32767,32767,32767,32767,-47,32767,32767
640980521,32767,32767,32767,32767,32767,32767,32767,32767
640984544,32767,32767,32767,32767,32767,32767,32767,32767
640988521,32767,32767,32767,32767,32767,-68,32767,32767
640992521,32767,32767,32767,32767,32767,32767,32767,32767
640996525,32767,32767,32767,32767,-61,-47,32767,32767
641000521,32767,32767,32767,32767,32767,32767,32767,32767
641004529,32767,32767,32767,32767,32767,32767,32767,32767
641009356,32767,32767,32767,32767,-79,-76,32767,32767
641013321,32767,32767,32767,32767,32767,32767,32767,32767
641018145,32767,32767,32767,32767,-57,-63,32767,32767
641022145,32767,32767,32767,32767,32767,32767,32767,32767
641026120,32767,32767,32767,32767,32767,-44,32767,32767
641030146,32767,32767,32767,32767,32767,32767,32767,32767
641034120,32767,32767,32767,32767,32767,32767,32767,32767
641038120,32767,32767,32767,32767,-47,-63,32767,32767
641042145,32767,32767,32767,32767,32767,32767,32767,32767
641046120,32767,32767,32767,32767,32767,-44,32767,32767
641050154,32767,32767,32767,32767,-66,32767,32767,32767
641054120,32767,32767,32767,32767,32767,32767,32767,32767
641058120,32767,32767,32767,32767,32767,-64,32767,32767
641062145,32767,32767,32767,32767,-71,32767,32767,32767
641066120,32767,32767,32767,32767,32767,-44,32767,32767
641070123,32767,32767,32767,32767,32767,32767,32767,32767
641074120,32767,32767,32767,32767,32767,32767,32767,32767
641078120,32767,32767,32767,32767,32767,-63,32767,32767
641082184,32767,32767,32767,32767,-57,32767,32767,32767
641086122,32767,32767,32767,32767,32767,-44,32767,32767
641090154,32767,32767,32767,32767,32767,32767,32767,32767
641094124,32767,32767,32767,32767,-71,32767,32767,32767
641098125,32767,32767,32767,32767,32767,-64,32767,32767
641102158,32767,32767,32767,32767,-47,32767,32767,32767
641106124,32767,32767,32767,32767,32767,-44,32767,32767
641110124,32767,32767,32767,32767,32767,32767,32767,32767
641114124,32767,32767,32767,32767,32767,32767,32767,32767
641118120,32767,32767,32767,32767,32767,-63,32767,32767
641122152,32767,32767,32767,32767,32767,32767,32767,32767
641126120,32767,32767,32767,32767,-71,-44,32767,32767
641130120,32767,32767,-63,32767,32767,32767,32767,32767
641134120,32767,32767,32767,32767,-47,32767,32767,32767
641138120,32767,32767,32767,32767,32767,-63,32767,32767
641142145,32767,32767,32767,32767,32767,32767,32767,32767
641146120,32767,32767,32767,32767,-67,-44,32767,32767
641150120,32767,32767,32767,32767,32767,32767,32767,32767
641154120,32767,32767,32767,32767,32767,32767,32767,32767
641158131,32767,32767,32767,32767,32767,-63,32767,32767
641162144,32767,32767,32767,32767,32767,32767,32767,32767
641166140,32767,32767,32767,32767,-47,-44,32767,32767
641170120,32767,32767,32767,32767,32767,32767,32767,32767
641174120,32767,32767,32767,32767,32767,32767,32767,32767
641178151,32767,32767,32767,32767,-62,-63,32767,32767
641182145,32767,32767,32767,32767,32767,32767,32767,32767
641186129,32767,32767,32767,32767,32767,-44,32767,32767
641190120,32767,32767,32767,32767,-70,32767,32767,32767
641194120,32767,32767,32767,32767,32767,32767,32767,32767
641198158,32767,32767,32767,32767,32767,-64,32767,32767
641202145,32767,32767,32767,32767,32767,32767,32767,32767
641206127,32767,32767,32767,32767,32767,-43,32767,32767
641210120,32767,32767,32767,32767,-57,32767,32767,32767
641214120,32767,32767,32767,32767,32767,32767,32767,32767
641218127,32767,32767,32767,32767,32767,-63,32767,32767
641222145,32767,32767,32767,32767,-71,32767,32767,32767
641226120,32767,32767,32767,32767,32767,-43,32767,32767
641230120,32767,32767,32767,32767,-47,32767,32767,32767
641234120,32767,32767,32767,32767,32767,32767,32767,32767
641238163,32767,32767,32767,32767,32767,-63,32767,32767
641242145,32767,32767,32767,32767,32767,32767,32767,32767
641246120,32767,32767,32767,32767,32767,-44,32767,32767
641250140,32767,32767,32767,32767,32767,32767,32767,32767
641254120,32767,32767,32767,32767,-71,32767,32767,32767
641258120,32767,32767,32767,32767,32767,-63,32767,32767
641262145,32767,32767,32767,32767,-46,32767,32767,32767
641266120,32767,32767,32767,32767,32767,-44,32767,32767
641270141,32767,32767,32767,32767,32767,32767,32767,32767
641274120,32767,32767,32767,32767,-66,32767,32767,32767
641278120,32767,32767,32767,32767,32767,-63,32767,32767
641282145,32767,32767,32767,32767,32767,32767,32767,32767
641286124,32767,32767,32767,32767,32767,-43,32767,32767
641290124,32767,32767,32767,32767,32767,32767,32767,32767
641294124,32767,32767,32767,32767,-47,32767,32767,32767
641298124,32767,32767,32767,32767,32767,-64,32767,32767
641302156,32767,32767,32767,32767,32767,32767,32767,32767
641306144,32767,32767,32767,32767,-66,-43,32767,32767
641310124,32767,32767,32767,32767,32767,32767,32767,32767
641314123,32767,32767,32767,32767,32767,32767,32767,32767
641318120,32767,32767,32767,32767,-72,-63,32767,32767
641322145,32767,32767,32767,32767,32767,32767,32767,32767
641326156,32767,32767,32767,32767,32767,-44,32767,32767
641330120,32767,32767,-63,32767,32767,32767,32767,32767
641334139,32767,32767,32767,32767,32767,32767,32767,32767
641338120,32767,32767,32767,32767,-67,-63,32767,32767
641342145,32767,32767,32767,32767,32767,32767,32767,32767
641346164,32767,32767,32767,32767,32767,-43,32767,32767
641350120,32767,32767,32767,32767,-71,32767,32767,32767
641354141,32767,32767,32767,32767,32767,32767,32767,32767
641358120,32767,32767,32767,32767,-47,-64,32767,32767
641362145,32767,32767,32767,32767,32767,32767,32767,32767
641366132,32767,32767,32767,32767,32767,-44,32767,32767
641370120,32767,32767,32767,32767,32767,32767,32767,32767
641374138,32767,32767,32767,32767,32767,32767,32767,32767
641378120,32767,32767,32767,32767,32767,-63,32767,32767
641382145,32767,32767,32767,32767,-71,32767,32767,32767
641386120,32767,32767,32767,32767,32767,-44,32767,32767
641390120,32767,32767,32767,32767,-47,32767,32767,32767
641394120,32767,32767,32767,32767,32767,32767,32767,32767
641398120,32767,32767,32767,32767,32767,-63,32767,32767
641402145,32767,32767,32767,32767,-67,32767,32767,32767
641406120,32767,32767,32767,32767,32767,-44,32767,32767
641410120,32767,32767,32767,32767,32767,32767,32767,32767
641414120,32767,32767,32767,32767,32767,32767,32767,32767
641418140,32767,32767,32767,32767,32767,-63,32767,32767
641422145,32767,32767,32767,32767,-47,32767,32767,32767
641426120,32767,32767,32767,32767,32767,-44,32767,32767
641430120,32767,32767,32767,32767,32767,32767,32767,32767
641434120,32767,32767,32767,32767,-57,32767,32767,32767
641438141,32767,32767,32767,32767,32767,-63,32767,32767
641442145,32767,32767,32767,32767,32767,32767,32767,32767
641446120,32767,32767,32767,32767,-67,-44,32767,32767
641450120,32767,32767,32767,32767,32767,32767,32767,32767
641454141,32767,32767,32767,32767,32767,32767,32767,32767
641458120,32767,32767,32767,32767,32767,-63,32767,32767
641462145,32767,32767,32767,32767,32767,32767,32767,32767
641466120,32767,32767,32767,32767,-57,-44,32767,32767
641470120,32767,32767,32767,32767,32767,32767,32767,32767
641474161,32767,32767,32767,32767,32767,32767,32767,32767
641478120,32767,32767,32767,32767,-71,-63,32767,32767
641482149,32767,32767,32767,32767,32767,32767,32767,32767
641486124,32767,32767,32767,32767,-47,-44,32767,32767
641490124,32767,32767,32767,32767,32767,32767,32767,32767
641494174,32767,32767,32767,32767,32767,32767,32767,32767
641498124,32767,32767,32767,32767,32767,-63,32767,32767
641502182,32767,32767,32767,32767,32767,32767,32767,32767
641506124,32767,32767,32767,32767,32767,-44,32767,32767
641510124,32767,32767,32767,32767,-71,32767,32767,32767
641514153,32767,32767,32767,32767,32767,32767,32767,32767
641518120,32767,32767,32767,32767,-47,-63,32767,32767
641522160,32767,32767,32767,32767,32767,32767,32767,32767
641526120,32767,32767,32767,32767,32767,-44,32767,32767
641530120,32767,32767,-62,32767,-66,32767,32767,32767
641534125,32767,32767,32767,32767,32767,32767,32767,32767
641538938,32767,32767,32767,32767,32767,-71,32767,32767
641543721,32767,32767,32767,32767,32767,32767,32767,32767
641547739,32767,32767,32767,32767,32767,-60,32767,32767
641551721,32767,32767,32767,32767,-63,32767,32767,32767
641555745,32767,32767,32767,32767,32767,-40,32767,32767
641559721,32767,32767,32767,32767,32767,32767,32767,32767
641563721,32767,32767,32767,32767,-67,32767,32767,32767
641567760,32767,32767,32767,32767,32767,-60,32767,32767
641571721,32767,32767,32767,32767,-43,32767,32767,32767
641575722,32767,32767,32767,32767,32767,-40,32767,32767
641579721,32767,32767,32767,32767,32767,32767,32767,32767
641583721,32767,32767,32767,32767,32767,32767,32767,32767
641587721,32767,32767,32767,32767,32767,-60,32767,32767
641591721,32767,32767,32767,32767,32767,32767,32767,32767
641595746,32767,32767,32767,32767,-63,-40,32767,32767
641599721,32767,32767,32767,32767,32767,32767,32767,32767
641603721,32767,32767,32767,32767,32767,32767,32767,32767
641607721,32767,32767,32767,32767,-71,-60,32767,32767
641611720,32767,32767,32767,32767,32767,32767,32767,32767
641615721,32767,32767,32767,32767,-43,-40,32767,32767
641619737,32767,32767,32767,32767,32767,32767,32767,32767
641623759,32767,32767,32767,32767,32767,32767,32767,32767
641627721,32767,32767,32767,32767,32767,-59,32767,32767
641631721,32767,32767,32767,32767,32767,32767,32767,32767
641635736,32767,32767,32767,32767,32767,-40,32767,32767
641639749,32767,32767,32767,32767,-63,32767,32767,32767
641643721,32767,32767,32767,32767,32767,32767,32767,32767
641647729,32767,32767,32767,32767,32767,-59,32767,32767
641651759,32767,32767,32767,32767,-65,32767,32767,32767
641655768,32767,32767,32767,32767,32767,-39,32767,32767
641659721,32767,32767,32767,32767,-43,32767,32767,32767
641663721,32767,32767,32767,32767,32767,32767,32767,32767
641667721,32767,32767,32767,32767,32767,-60,32767,32767
641671721,32767,32767,32767,32767,32767,32767,32767,32767
641675736,32767,32767,32767,32767,32767,-40,32767,32767
641679759,32767,32767,32767,32767,32767,32767,32767,32767
641683725,32767,32767,32767,32767,-63,32767,32767,32767
641687721,32767,32767,32767,32767,32767,-60,32767,32767
641691721,32767,32767,32767,32767,32767,32767,32767,32767
641695744,32767,32767,32767,32767,-70,-40,32767,32767
641699720,32767,32767,32767,32767,32767,32767,32767,32767
641703725,32767,32767,32767,32767,-43,32767,32767,32767
641707759,32767,32767,32767,32767,32767,-60,32767,32767
641711721,32767,32767,32767,32767,32767,32767,32767,32767
641715721,32767,32767,32767,32767,32767,-40,32767,32767
641719721,32767,32767,32767,32767,32767,32767,32767,32767
641723736,32767,32767,32767,32767,32767,32767,32767,32767
641727721,32767,32767,-53,32767,-63,-60,32767,32767
641731721,32767,32767,32767,32767,32767,32767,32767,32767
641735740,32767,32767,32767,32767,32767,-40,32767,32767
641739721,32767,32767,32767,32767,-68,32767,32767,32767
641743727,32767,32767,32767,32767,32767,32767,32767,32767
641747721,32767,32767,32767,32767,-43,-60,32767,32767
641751721,32767,32767,32767,32767,32767,32767,32767,32767
641755721,32767,32767,32767,32767,32767,-40,32767,32767
641759721,32767,32767,32767,32767,32767,32767,32767,32767
641763751,32767,32767,32767,32767,32767,32767,32767,32767
641767721,32767,32767,32767,32767,32767,-60,32767,32767
641771721,32767,32767,32767,32767,-63,32767,32767,32767
641775721,32767,32767,32767,32767,32767,-40,32767,32767
641779721,32767,32767,32767,32767,32767,32767,32767,32767
641783740,32767,32767,32767,32767,-71,32767,32767,32767
641787737,32767,32767,32767,32767,32767,-60,32767,32767
641791759,32767,32767,32767,32767,-43,32767,32767,32767
641795721,32767,32767,32767,32767,32767,-39,32767,32767
641799721,32767,32767,32767,32767,32767,32767,32767,32767
641803726,32767,32767,32767,32767,32767,32767,32767,32767
641807738,32767,32767,32767,32767,32767,-60,32767,32767
641811721,32767,32767,32767,32767,32767,32767,32767,32767
641815721,32767,32767,32767,32767,-63,-40,32767,32767
641819760,32767,32767,32767,32767,32767,32767,32767,32767
641823729,32767,32767,32767,32767,32767,32767,32767,32767
641827721,32767,32767,32767,32767,-65,-60,32767,32767
641831733,32767,32767,32767,32767,32767,32767,32767,32767
